set	set_label	status	tier	tool	tool_label	tool_role	metric	n	n_clusters	true_value_variance	true_value_constant	true_value_min	true_value_max	mae	mae_ci_lo	mae_ci_hi	rmse	rmse_ci_lo	rmse_ci_hi	bias	bias_ci_lo	bias_ci_hi	r2	r2_ci_lo	r2_ci_hi	r2_pearson_sq	r2_pearson_sq_ci_lo	r2_pearson_sq_ci_hi	r2_omitted_reason
set_E	Set E (realistic mixture)	current	primary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	contamination	1000	785	1084.7911044824548	False	0.0	99.9183593161858	4.323666718334012	3.9460962433062665	4.730924905497472	7.4657050423567	6.600197885405411	8.35586730486187	-0.6185625366916528	-1.0986370906491247	-0.17262556694874792	0.9486198296158947	0.9355947788096467	0.9595655549607914	0.9490151291217003	0.9360870952558461	0.9600490361656462	
set_E	Set E (realistic mixture)	current	primary	checkm2	CheckM2 1.0.1	competitor	contamination	1000	785	1084.7911044824548	False	0.0	99.9183593161858	18.47213818642574	17.252831947309105	19.751440098056484	27.50248508168769	26.019213117503874	28.94687039609326	-16.895327377777253	-18.269561982163314	-15.515738354512033	0.3027351694321644	0.23036097556905547	0.3744937434783206	0.5664591210670202	0.5270212844333753	0.6081141496793854	
set_E	Set E (realistic mixture)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	contamination	1000	785	1084.7911044824548	False	0.0	99.9183593161858	21.59654482821028	20.30504502907789	22.970604158552273	31.21110694089254	29.922330088933045	32.54114553608878	-20.60413793162173	-22.040760747289138	-19.24691844664676	0.10200849504515264	0.04004644693749938	0.15703182946728822	0.7284822270881791	0.7066359662049664	0.7495844087624721	
set_E	Set E (realistic mixture)	current	primary	deepcheck	DeepCheck	competitor	contamination	1000	785	1084.7911044824548	False	0.0	99.9183593161858	25.43113911968649	23.88441042743308	27.10100483973467	37.48986949269264	34.75144621332234	40.36330530105137	-17.876652731600558	-19.91361556662017	-15.72935676380391	-0.29563222704492476	-0.4949068545876474	-0.12283968711957995	0.31501509568500485	0.2800384572533464	0.35944741731308805	
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	1000	100	263.0906373819784	False	50.000177	100.0	6.821597663	5.7766099591	7.862434387974999	10.121520139885819	8.74778358930913	11.549191033368555	-2.3196743150000003	-3.8319103762249997	-0.8120991130750007	0.6106088344247111	0.482604586534478	0.7139755010516196	0.6564092274525658	0.5751364292355202	0.7340893322979023	
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	completeness	1000	100	263.0906373819784	False	50.000177	100.0	7.711174946	7.343940184075	8.11285815095	9.554544707093887	9.148460534454587	9.981566556748884	-4.205359872	-4.82569412115	-3.592223192575	0.6530118841617543	0.6173909730444322	0.683222054617695	0.7262738463975855	0.7008874731928384	0.7512728331216532	
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	completeness	1000	100	263.0906373819784	False	50.000177	100.0	15.802945469300736	15.12271465064144	16.487013277205065	18.58673771176516	17.923830632519795	19.25263179118605	-13.883446307145212	-14.689202598250384	-13.077744547356476	-0.31310951314612434	-0.432820222023584	-0.20393213814750422	0.46272645149027897	0.42083502977158044	0.5035877541484028	
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	completeness	1000	100	263.0906373819784	False	50.000177	100.0	17.811546546440187	16.86307125533737	18.78649142724875	20.31500357864678	19.414963881925594	21.21775285568391	-17.056644122640872	-18.095626551510318	-16.019261734090076	-0.5686585220485736	-0.7506821754212489	-0.4041160764508767	0.5611895168724091	0.5199671393095039	0.6018822666280781	
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	1000	100	660.7142278823452	False	0.0	99.483809	9.08009014162	8.19340916197475	10.104100506855	12.317444616864293	11.021049871358544	13.838925073646246	-3.55360411622	-5.12828014093775	-1.9963131466952506	0.7703705543381516	0.7108849298920202	0.8156794355548876	0.7915863344644148	0.7332266316291256	0.8392086287650335	
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	contamination	1000	100	660.7142278823452	False	0.0	99.483809	39.617792901	37.99565914605	41.229881825425	45.94736437807602	44.38824486211442	47.46595333911971	-39.604204333	-41.222120742075	-37.9800728875	-2.195269912770257	-2.428625921778072	-1.981263580604441	0.3207042206832257	0.2803755160467795	0.36254320964746434	
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	contamination	1000	100	660.7142278823452	False	0.0	99.483809	31.06901420318636	29.57058318523119	32.59101859460487	37.868535879940524	36.386474499177474	39.34487664662745	-30.226239063256966	-31.857342614127937	-28.668193734664758	-1.170417934371625	-1.3398730759090962	-1.020673135314631	0.32468359037787464	0.2776924237280735	0.37250463262209343	
set_C_clean	Set C-clean (Patescibacteriota, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	contamination	1000	100	660.7142278823452	False	0.0	99.483809	41.66830845208366	39.996207676208954	43.34617742510072	48.06265775479215	46.48440770297947	49.6469321700951	-41.666397656748714	-43.3448879659803	-39.99138650635229	-2.4962453856308233	-2.7541317732364035	-2.2655857717205596	0.23693018539384664	0.2029909148576198	0.27326473953561875	
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	1000	100	234.85001367674175	False	50.229221	100.0	5.633003436999999	4.998072044575001	6.342333417949999	8.319821319672362	7.299547547221084	9.458764901397815	-0.2623504989999999	-1.31945720485	0.7783519640749997	0.7052611336588996	0.6167385526864351	0.773703438985549	0.7124093302479346	0.6391706233554003	0.7758029128549176	
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	completeness	1000	100	234.85001367674175	False	50.229221	100.0	9.171165078999998	8.493533976350001	9.9118282077	12.678777562190675	11.823334718814921	13.570410060922649	7.742888903	6.845399954425	8.703694890374997	0.3155146216309135	0.20569169106707924	0.4142817040249389	0.5787935433358665	0.5336410719719872	0.6232564204264391	
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	completeness	1000	100	234.85001367674175	False	50.229221	100.0	5.890930454248384	5.315417196407525	6.5596991906300355	8.270419756152972	7.292742726142472	9.338736192263713	-0.5707104304564234	-1.4634018805509492	0.22873996735058477	0.7087509518431877	0.6333107492878316	0.7702539103526682	0.7102050689495302	0.639691724261164	0.7723711368196937	
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	completeness	1000	100	234.85001367674175	False	50.229221	100.0	8.781975051932617	8.024929441069428	9.625831300010827	12.060072514946178	10.928998447478687	13.221954815591694	4.727755402328614	3.4306959734189766	6.00094006872281	0.3806883517326176	0.25062117402128326	0.4980680049464451	0.5317535284357644	0.4607859886490549	0.6047877361027216	
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	1000	100	609.7318663296475	False	0.062248	99.88001	6.52290456265	5.955153302013501	7.110501851065	9.438963943806064	8.557273494090605	10.351137293749069	-3.83411574455	-4.65147826171175	-2.9729461479712507	0.8538799671587071	0.8226583722019016	0.8806049623292028	0.8786566897707568	0.8526453577156073	0.9024648445307213	
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	checkm2	CheckM2 1.0.1	competitor	contamination	1000	100	609.7318663296475	False	0.062248	99.88001	34.697951454000005	33.198637784400006	36.13590908325	40.262432009380134	38.87597604560075	41.52796158583611	-34.661047227999994	-36.101896345275	-33.14881655994999	-1.6586496800112145	-1.898631699732389	-1.446456088199481	0.35084176995584754	0.309069753517248	0.40216835369501924	
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	cocopye	CoCoPyE 0.5.0	competitor	contamination	1000	100	609.7318663296475	False	0.062248	99.88001	22.494323499197062	21.35548181127754	23.62820049126562	28.348888215458512	27.24316663784197	29.444068905566304	-21.815072394643497	-23.05635479186246	-20.572471345274703	-0.3180538978392009	-0.4319341813800464	-0.21697597690943543	0.6276232205373189	0.5731808503010868	0.6783908060606405	
set_D_clean	Set D-clean (Archaea, held-out test split)	current	primary	deepcheck	DeepCheck	competitor	contamination	1000	100	609.7318663296475	False	0.062248	99.88001	38.95713440537838	37.48721732718522	40.48516068650924	44.93384978693789	43.58735977421858	46.24952440394298	-38.83864837836428	-40.36985432878044	-37.37237853324682	-2.311374996404587	-2.589836836829595	-2.070337626306537	0.1686130768547235	0.13996068085621416	0.2175829931119925	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	600	582	298.408470484247	False	50.01027166373289	100.0	1.7871185686131768	1.5630566390305731	2.0340999416437167	3.3872486288396377	2.818114844554165	3.9501740418196154	0.07937975659076665	-0.19705483154536887	0.3454358428699418	0.9615511809870635	0.9464748291322849	0.9734939587583027	0.9615804435684229	0.9468738524190519	0.9738392361644177	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	completeness	600	582	298.408470484247	False	50.01027166373289	100.0	1.6683539734260182	1.475969047394334	1.8795600888607524	2.9943184033607593	2.4941271586925846	3.5110351184664035	-0.16788765674256653	-0.4168714280943435	0.06367704485281987	0.9699541280240628	0.9577101064566927	0.9795048435875926	0.9700819804464533	0.9580217636070826	0.9796648327747371	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	completeness	600	582	298.408470484247	False	50.01027166373289	100.0	2.1974518184269787	1.9905910741633954	2.3898195414322796	3.318944697059338	3.037507380399175	3.597151498601742	0.6305018332574335	0.3767295718941793	0.9076487779211052	0.9630861889266652	0.9557630628046734	0.9695503371889989	0.9646007997106189	0.9579732984642062	0.9708035325339951	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	completeness	600	582	298.408470484247	False	50.01027166373289	100.0	3.364735538817399	3.0677675938471856	3.6626952828414616	5.0390567828760044	4.596541416069631	5.518763185808998	1.056975179085098	0.6419567083737072	1.453679267292036	0.914908269125728	0.898345892738781	0.928751864296256	0.9258758376958108	0.9082052404746906	0.9413348515342098	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	completeness	600	582	298.408470484247	False	50.01027166373289	100.0	3.2906072565359885	3.022035415371323	3.549540380856083	4.6510570379192	4.2429403210444345	5.0597632307334575	0.6666580153558221	0.29347527395392753	1.054781252914962	0.9275076490460424	0.9132701851115701	0.9403060587373837	0.9295940668842179	0.9151733208579501	0.9431781324388869	
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	600	582	0.0	True	0.0	0.0	0.6045791468943333	0.48855295715384817	0.7347663835389203	1.6888529783961646	1.1306798292486935	2.2396400235002507	0.6045791468943333	0.48855295715384817	0.7347663835389203							R^2 is undefined: the true contamination is constant at 0% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	contamination	600	582	0.0	True	0.0	0.0	0.48505291742918333	0.39063655534007646	0.5890650930172449	1.341641093791116	1.0050114043105174	1.6787430770857947	0.48505291742918333	0.39063655534007646	0.5890650930172449							R^2 is undefined: the true contamination is constant at 0% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	contamination	600	582	0.0	True	0.0	0.0	0.45554999999999995	0.40502307537170457	0.5085866672881196	0.8083065631305982	0.7073122669859722	0.9092432019754773	0.45554999999999995	0.40502307537170457	0.5085866672881196							R^2 is undefined: the true contamination is constant at 0% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	contamination	600	582	0.0	True	0.0	0.0	1.0792744392019824	0.9072551437446815	1.2704535681977027	2.4749133760716844	2.0633354710360274	2.925407700129365	1.0792744392019824	0.9072551437446815	1.2704535681977027							R^2 is undefined: the true contamination is constant at 0% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_A	Set A v1 (superseded by Set A v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	contamination	600	582	0.0	True	0.0	0.0	0.518570270438989	0.4663712545810109	0.5696582250999074	0.8131852188436378	0.7342041146618419	0.8949017116008331	0.40642147421836855	0.3505483694538949	0.462814396645114							R^2 is undefined: the true contamination is constant at 0% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	600	588	0.0	True	100.0	100.0	2.4852486016666666	2.124465450735209	2.8793234938442214	5.264607477648313	4.4517247090169905	6.060492567909744	-2.4852486016666666	-2.8793234938442214	-2.124465450735209							R^2 is undefined: the true completeness is constant at 100% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	completeness	600	588	0.0	True	100.0	100.0	1.5043707116666662	1.1218164864375257	1.953335350078579	5.441369263329373	4.1870514165908315	6.647374770641136	-1.5043707116666662	-1.9533353500785793	-1.121816486437526							R^2 is undefined: the true completeness is constant at 100% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	completeness	600	588	0.0	True	100.0	100.0	0.42	0.3120733785399543	0.5436632182473654	1.5280864940615542	1.0856110203592633	1.9477986135697016	-0.42	-0.5436632182473654	-0.3120733785399543							R^2 is undefined: the true completeness is constant at 100% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	completeness	600	588	0.0	True	100.0	100.0	2.7701931587641426	2.3671853129389064	3.239756696379066	6.170106792897795	5.1681842180196655	7.164412449292869	-2.7701931587641426	-3.239756696379066	-2.3671853129389064							R^2 is undefined: the true completeness is constant at 100% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	completeness	600	588	0.0	True	100.0	100.0	5.410822410583496	4.828560906925006	5.9970516454619585	9.224377148769365	8.365748735001008	10.06751131709849	2.7045440292358403	1.9994027692146967	3.430967720603912							R^2 is undefined: the true completeness is constant at 100% for all 600 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	600	588	770.5892663783542	False	0.0	80.0	3.988776520875164	3.6287869935170933	4.381488573738955	6.190833992947221	5.518208234423643	6.895645183432365	-0.2476240083517083	-0.7614233318701296	0.2659063351192798	0.9502634838032992	0.9374273227964588	0.960721450998395	0.9507455262817056	0.9379746108346542	0.9612289335502092	
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	contamination	600	588	770.5892663783542	False	0.0	80.0	3.6392924420331823	3.319779614633263	3.9630031049719854	5.432855936885392	4.833686851963297	6.046913046510321	0.5161324029292919	0.08802428152922806	0.9549236927018091	0.9616969442493393	0.9525147260133813	0.9696382484977254	0.9636283164476493	0.954973420161272	0.971076066848661	
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	checkm2	CheckM2 1.0.1	competitor	contamination	600	588	770.5892663783542	False	0.0	80.0	15.14429322756745	13.829046699865614	16.464980521145378	22.946443804148664	20.941041365770282	25.126341674427135	-12.062549367643374	-13.559651689864614	-10.542261802274899	0.3167056611992499	0.18416576327279896	0.425178377907027	0.5198555299664365	0.43277507428143985	0.5992051896438017	
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	cocopye	CoCoPyE 0.5.0	competitor	contamination	600	588	770.5892663783542	False	0.0	80.0	16.729126867170216	15.334382608511945	18.19611003894921	24.7076128055498	23.173445285907967	26.25435784007372	-15.391630495412704	-16.968840545317455	-13.883517315106692	0.20779310433681308	0.14200615876256212	0.2658400745360476	0.7269486804975651	0.7008410916757967	0.7530372465767818	
set_B	Set B v1 (superseded by Set B v2)	legacy_superseded	secondary	deepcheck	DeepCheck	competitor	contamination	600	588	770.5892663783542	False	0.0	80.0	21.560326802453233	20.034872216170225	23.082085012436966	29.168578550836724	27.451449768903725	30.761125293953913	-20.24447864255605	-21.875899839542228	-18.572536917630345	-0.10409787911397173	-0.21291778744752607	-0.00199844481542145	0.42776112918871645	0.38364250581411335	0.48345881368048693	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	1000	806	286.78085233974497	False	50.00774249657276	100.0	2.1945571008241718	1.975380096157248	2.428795667501357	3.869749271721506	3.272398187893176	4.496246082857566	0.3728400846067243	0.09741834114890399	0.6227461244172879	0.947782568801879	0.9287654775650447	0.9627550241709958	0.9482675272951794	0.9294510492309401	0.9637107808552411	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	completeness	1000	806	286.78085233974497	False	50.00774249657276	100.0	2.54128597273546	2.3665246861169793	2.715042062491712	3.7242462143839905	3.4991495469193175	3.9351407594124663	1.1961133756067244	0.9734941103384251	1.422261006616527	0.9516355093019883	0.9450019461598828	0.9581597111495253	0.9566824075570454	0.9509232148994771	0.9622430480684574	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	completeness	1000	806	286.78085233974497	False	50.00774249657276	100.0	3.47122577991166	3.2406880702061773	3.705454772137231	5.14626826426146	4.844542425484174	5.4699800283846125	1.5537002541309957	1.242032992870094	1.8606808747283563	0.9076504695774829	0.8951432732123996	0.918628515819628	0.9200709651031509	0.9080134284590904	0.9310241278083253	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	completeness	1000	806	286.78085233974497	False	50.00774249657276	100.0	4.146984623154294	3.883937593492553	4.418118301431845	5.964001201284734	5.550413432971922	6.3649234177301794	1.6052795534326523	1.2339421726010007	1.9653901884258351	0.8759704142074753	0.8576832905116283	0.8935803094789322	0.8851684677983376	0.8687745924047013	0.9010397066687326	
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	1000	806	0.0	True	0.0	0.0	0.7861689836156	0.5983174686772034	1.011149274333567	2.845938971077726	1.4571282873070304	4.065055190787979	0.7861689836156	0.5983174686772034	1.011149274333567							R^2 is undefined: the true contamination is constant at 0% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	contamination	1000	806	0.0	True	0.0	0.0	0.27553	0.25181095727349423	0.29945756905917703	0.44272982732135857	0.40188043016553054	0.48701561286412126	0.27553	0.25181095727349423	0.29945756905917703							R^2 is undefined: the true contamination is constant at 0% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	contamination	1000	806	0.0	True	0.0	0.0	0.7272872420367125	0.5492690726098611	0.923424895527272	2.7724617465912713	2.078313646071623	3.39282455750354	0.7272872420367125	0.5492690726098611	0.923424895527272							R^2 is undefined: the true contamination is constant at 0% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_v2_set_A	Motivating Set A (Table S1a): completeness gradient	motivating	secondary	deepcheck	DeepCheck	competitor	contamination	1000	806	0.0	True	0.0	0.0	0.4292344869077206	0.39413093688976714	0.4623773531704869	0.6762346849309112	0.622713885775723	0.7250255142729837	0.30847267058491706	0.2690904555836878	0.34631757979688343							R^2 is undefined: the true contamination is constant at 0% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	1000	798	0.0	True	100.0	100.0	2.5641596140000003	2.250259583282783	2.880391604822988	5.364355963469626	4.6955541361309505	5.991304542270926	-2.5641596140000003	-2.880391604822988	-2.250259583282783							R^2 is undefined: the true completeness is constant at 100% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	completeness	1000	798	0.0	True	100.0	100.0	0.4162700000000001	0.3068985222772278	0.539429033069397	1.8347166811254536	1.4271588466324285	2.218333900424432	-0.4162700000000001	-0.5394290330693973	-0.3068985222772279							R^2 is undefined: the true completeness is constant at 100% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	completeness	1000	798	0.0	True	100.0	100.0	2.5717975169386205	2.2546575753132405	2.908497122317567	5.648286524535117	5.059063250254651	6.239183833509808	-2.5717975169386205	-2.908497122317567	-2.2546575753132405							R^2 is undefined: the true completeness is constant at 100% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	completeness	1000	798	0.0	True	100.0	100.0	6.742961944580078	6.174224974049671	7.339001171663751	11.512205250539521	10.674281273888104	12.386764885367805	4.840832443237304	4.186298878418203	5.551464055849035							R^2 is undefined: the true completeness is constant at 100% for all 1000 genomes in this set, so the total sum of squares is zero and no fraction of variance can be explained. MAE, RMSE and mean signed error remain well defined and are reported instead.
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	1000	798	768.3908542590276	False	0.0	80.0	4.361074245993903	4.047250284360334	4.6886751158560145	6.651481970554714	6.0446868028268685	7.239660620586458	0.06201271474442455	-0.38338994660814874	0.5108711869868291	0.9424222553412899	0.930685987688853	0.9525014333608283	0.9427785887309887	0.9316079992587579	0.952892368445797	
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	contamination	1000	798	768.3908542590276	False	0.0	80.0	17.075827207007393	16.04486094282545	18.158864345882773	24.179379275794307	22.971454366786812	25.371392437847245	-13.462486630788575	-14.721111041973188	-12.20088449204949	0.23913412175306037	0.15584400470570675	0.3142817907494353	0.5109797274477981	0.4709607471180462	0.5503226373799065	
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	contamination	1000	798	768.3908542590276	False	0.0	80.0	19.136774259326568	18.057258243061824	20.218642488866323	26.6822527814785	25.558455330019136	27.724680557570164	-18.378440128847974	-19.53993298667042	-17.228116521321606	0.0734629263888682	0.0055176353729666835	0.13365830788530014	0.704448623603221	0.6810290537649258	0.7281724875514655	
motivating_v2_set_B	Motivating Set B (Table S1b): contamination gradient	motivating	secondary	deepcheck	DeepCheck	competitor	contamination	1000	798	768.3908542590276	False	0.0	80.0	25.696727528930186	24.356497614364052	27.051591107864322	34.337560344065196	32.151330210287824	36.611402462320115	-20.27031565876676	-21.912712631967363	-18.536069372647358	-0.5344639304944803	-0.7489944656827071	-0.34548570130249034	0.28795012655826474	0.25334414915037046	0.33318741829967075	
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	1000	773	257.52642874999646	False	50.03971335329543	100.0	5.4027240630986055	4.969419394804627	5.8833050190386675	8.852545015184974	8.090960465286477	9.642968442763769	1.214370936075134	0.6430780915582591	1.8062803022978584	0.6956912204069177	0.6383077992801091	0.7465246310822081	0.7038671497792963	0.6525151763856109	0.7515613116784817	
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	checkm2	CheckM2 1.0.1	competitor	completeness	1000	773	257.52642874999646	False	50.03971335329543	100.0	9.130375762952918	8.44785155717517	9.82769323126546	14.25643336862754	13.377065344387052	15.114552558390368	8.326218379075133	7.585059484549027	9.069776580633214	0.21077656619303542	0.107476702227284	0.30661924572133187	0.4961671846702359	0.4479159002560394	0.5446113029912989	
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	cocopye	CoCoPyE 0.5.0	competitor	completeness	1000	773	257.52642874999646	False	50.03971335329543	100.0	4.985369461785809	4.660150469739131	5.362277466271221	7.268403763185008	6.770143058109429	7.813743762131742	1.8953078981073828	1.4609543034328318	2.347819910668363	0.7948571976821517	0.7638346343381738	0.8224104986037166	0.8170280093569953	0.7863994171781453	0.8449662692681582	
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	deepcheck	DeepCheck	competitor	completeness	1000	773	257.52642874999646	False	50.03971335329543	100.0	11.956266793537429	11.163713479137886	12.773781124660882	17.192764229338106	16.088167719880627	18.315563615821908	10.421731367356385	9.527417867355506	11.31949090165042	-0.14780895801791383	-0.3195039802362827	-0.004079529960147747	0.4295149389393399	0.3728536510190822	0.4837189934481351	
motivating_v2_set_C	Motivating Set C (Table S1c): realistic mixture	motivating	secondary	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	1000	773	1003.6944742015106	False	0.0	99.79315960041382	5.482446660509344	5.007729574008373	5.9674562352745175	9.419555498433878	8.458099559397624	10.327288806084907	-2.490840391985555	-3.0845613143670003	-1.9333284211008095	0.9115985710107017	0.8943654975236858	0.9272668891237819	0.9205726813231151	0.9048868726815629	0.9351618482242853	
