scope	novelty_class	novelty_depth	tool	tool_label	n_genomes	n_clusters_set_x_ref	n_distinct_reference_accessions	seed	bootstrap_iterations	cluster_definition	completeness_mae	completeness_mae_ci_lo	completeness_mae_ci_hi	completeness_bias	completeness_bias_ci_lo	completeness_bias_ci_hi	contamination_mae	contamination_mae_ci_lo	contamination_mae_ci_hi	contamination_bias	contamination_bias_ci_lo	contamination_bias_ci_hi	completeness_r2_cod	completeness_r2_cod_ci_lo	completeness_r2_cod_ci_hi	contamination_r2_cod	contamination_r2_cod_ci_lo	contamination_r2_cod_ci_hi	false_fail_rate_cont5	false_fail_rate_cont5_ci_lo	false_fail_rate_cont5_ci_hi	false_pass_rate_cont5	false_pass_rate_cont5_ci_lo	false_pass_rate_cont5_ci_hi	balanced_accuracy_cont5	balanced_accuracy_cont5_ci_lo	balanced_accuracy_cont5_ci_hi	completeness_r2_omitted_reason	contamination_r2_omitted_reason	cont5_n_true_pass_DENOM_false_fail	cont5_n_true_fail_DENOM_false_pass	cont5_n_false_fail	cont5_n_false_pass	false_fail_denominator_statement	false_pass_denominator_statement	true_completeness_variance	true_contamination_variance	supports_claim
pooled_five_sets	family_novel_or_deeper (pooled)		checkm2	CheckM2 1.0.1	179	29	25	20297301	2000	set x dominant_accession	7.181011096758899	6.168382449300522	8.014717616753199	-2.821893037109171	-4.5081426322747555	-0.9151180602504517	33.6094178568667	29.43007266412315	37.121637663505766	-33.37271001403662	-36.9552729470167	-29.028416835893566	0.6659627151377745	0.601468747204675	0.7277834432631033	-1.5839030824971996	-2.0443132932173897	-1.1803064774526904	0.0	0.0	0.0	0.5590062111801242	0.4383523164537479	0.6648200757575755	0.7204968944099379	0.6675899621212121	0.780823841773126			18	161	0	90	0/18 genomes whose TRUE contamination is < 5%	90/161 genomes whose TRUE contamination is >= 5%	264.5648292873566	654.2140659886521	True
pooled_five_sets	family_novel_or_deeper (pooled)		cocopye	CoCoPyE 0.5.0	179	29	25	20297301	2000	set x dominant_accession	13.133184800213854	11.1137621787261	15.052279659088299	-11.191661329674355	-13.48413600336035	-8.80278433332628	25.854514133747024	22.498385776403577	28.655989072780002	-24.682566030830106	-27.808237894167707	-20.987453758910085	0.022927637391934264	-0.2933572547088935	0.2622713394041641	-0.6620275406035163	-0.9660552101081206	-0.37873433944476514	0.5555555555555556	0.2628289473684216	0.7858082706766912	0.06832298136645963	0.022552182695544837	0.12403368083400158	0.6880607315389924	0.5728920073545317	0.8386994949494949			18	161	10	11	10/18 genomes whose TRUE contamination is < 5%	11/161 genomes whose TRUE contamination is >= 5%	264.5648292873566	654.2140659886521	True
pooled_five_sets	family_novel_or_deeper (pooled)		deepcheck	DeepCheck	179	29	25	20297301	2000	set x dominant_accession	15.798990006617554	12.787329017762069	18.234446759675606	-14.352786577305082	-17.298267094317392	-10.648890319530699	36.00176839238851	31.92500276045208	39.410859572251375	-35.7801709323366	-39.23297772454144	-31.520352949695248	-0.3072510848801542	-0.6942559778714394	0.041032645988912805	-1.8647038385224195	-2.3622506630745024	-1.4335939987342519	0.0	0.0	0.0	0.7267080745341615	0.6290322580645161	0.8117726016581128	0.6366459627329193	0.5941136991709436	0.685483870967742			18	161	0	117	0/18 genomes whose TRUE contamination is < 5%	117/161 genomes whose TRUE contamination is >= 5%	264.5648292873566	654.2140659886521	True
pooled_five_sets	ALL (any novelty)		magicc_v5	MAGICC v5 (released, v0.3.0)	5000	2586	1648	20287198	2000	set x dominant_accession	4.617909554275892	4.328604910614138	4.923321734466034	-0.8669096883584342	-1.2498448684404426	-0.4773716384252904	5.308570202842226	5.008038315195529	5.616945466405878	-1.9625995291228138	-2.355726097009018	-1.561988755068431	0.7852684201029971	0.7572295032710977	0.8099488486992463	0.9149285732132786	0.9046656816450952	0.924254009629295	0.04342273307790549	0.03206673790437878	0.05615826419910657	0.0128130460104834	0.009433753855558951	0.01651940769506563	0.9718821104558055	0.9657261990848128	0.9775363468006729			1566	3434	68	44	68/1566 genomes whose TRUE contamination is < 5%	44/3434 genomes whose TRUE contamination is >= 5%	284.38402203525874	916.5620526042775	True
pooled_five_sets	ALL (any novelty)		checkm2	CheckM2 1.0.1	5000	2586	1648	20287198	2000	set x dominant_accession	5.803057473478259	5.5296194407110635	6.079065970091121	2.528057042641566	2.0697770649449545	2.97544563622802	22.144729004621833	20.999409633321058	23.13804612707296	-21.029684720385152	-22.100806760968858	-19.836156944501447	0.6659445071646386	0.6400938420326906	0.6912584984280684	-0.11848086115522416	-0.19130484698908612	-0.04077623211721361	0.0031928480204342275	0.0006435006435006435	0.006321513093275263	0.26354105998835176	0.2413582671649917	0.2862964371213483	0.8666330459956071	0.8556298981995988	0.8775962213233404			1566	3434	5	905	5/1566 genomes whose TRUE contamination is < 5%	905/3434 genomes whose TRUE contamination is >= 5%	284.38402203525874	916.5620526042775	True
pooled_five_sets	ALL (any novelty)		cocopye	CoCoPyE 0.5.0	5000	2586	1648	20287198	2000	set x dominant_accession	6.590101425710123	6.158590355217663	7.006665842624034	-2.7799954130304316	-3.3032606354389804	-2.2372525654519824	19.01501032556185	18.205618492846998	19.756316735310694	-18.05788344485396	-18.824333015125113	-17.239193748017428	0.6277077039621701	0.5864732798386578	0.6693557867055833	0.1414739423442074	0.09974327441420595	0.18432471245105042	0.06577266922094509	0.052061648022495265	0.08055582476518795	0.023878858474082703	0.017727955320847852	0.030418770645033365	0.9551742361524862	0.9470375190254057	0.9629109682548577			1566	3434	103	82	103/1566 genomes whose TRUE contamination is < 5%	82/3434 genomes whose TRUE contamination is >= 5%	284.38402203525874	916.5620526042775	True
pooled_five_sets	ALL (any novelty)		deepcheck	DeepCheck	5000	2586	1648	20287198	2000	set x dominant_accession	9.830998329796966	9.367328120162686	10.27894003750157	0.7487216601342415	-0.0793975634544358	1.6330481163620214	26.43310835772811	25.302367929425426	27.44455642487904	-23.736158835021335	-24.855223835826134	-22.435885416332255	0.3046279433703756	0.25124560386632633	0.3609135295153013	-0.5033288913929042	-0.5900081948653206	-0.4133669329005999	0.001277139208173691	0.0	0.0032196268778088297	0.4097262667443215	0.38261948511739835	0.43453577708585633	0.7944982970237524	0.7819948916724605	0.8079362473817635			1566	3434	2	1407	2/1566 genomes whose TRUE contamination is < 5%	1407/3434 genomes whose TRUE contamination is >= 5%	284.38402203525874	916.5620526042775	True
set_A_v2	lineage_represented	0.0	magicc_v5	MAGICC v5 (released, v0.3.0)	799	643	643	20301505	2000	set x dominant_accession	1.444722981932103	1.3105376803462057	1.5993274442008554	0.3944846188397534	0.21368641679498016	0.5731109082493177	0.4570124667196495	0.40578390853782376	0.5234128708970013	0.4570124667196495	0.40578390853782376	0.5234128708970013	0.9795178111101387	0.9727390308627083	0.9851633267823824				0.0012515644555694619	0.0	0.0038120653365277357				0.9987484355444305	0.9961879346634722	1.0		true contamination variance 0 ~ 0 (R1-m19)	799	0	1	0	1/799 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	283.66702393685625	0.0	True
set_A_v2	lineage_represented	0.0	checkm2	CheckM2 1.0.1	799	643	643	20301505	2000	set x dominant_accession	2.4974001147364175	2.3102762073240903	2.679470001513545	1.255525653883558	0.9999251418018258	1.4880331246959224	0.2640926157697121	0.23775374887854062	0.2939687508562973	0.2640926157697121	0.23775374887854062	0.2939687508562973	0.9518243552416337	0.94376431306198	0.9590569932675075				0.0	0.0	0.0				1.0	1.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	799	0	0	0	0/799 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	283.66702393685625	0.0	True
set_A_v2	lineage_represented	0.0	cocopye	CoCoPyE 0.5.0	799	643	643	20301505	2000	set x dominant_accession	3.3591314573995805	3.0700685373786705	3.6318619357932818	1.5775622851320645	1.2515338926290498	1.8841884508999418	0.647137516007806	0.46370433274659795	0.8555149166355029	0.647137516007806	0.46370433274659795	0.8555149166355029	0.9091702135284534	0.8919999936055802	0.9247065144956297				0.026282853566958697	0.014242805517969715	0.0401950373058961				0.9737171464330413	0.9598049626941039	0.9857571944820303		true contamination variance 0 ~ 0 (R1-m19)	799	0	21	0	21/799 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	283.66702393685625	0.0	True
set_A_v2	lineage_represented	0.0	deepcheck	DeepCheck	799	643	643	20301505	2000	set x dominant_accession	4.138494965103171	3.823316106217824	4.438868515821117	1.5178566136189944	1.121947612504893	1.9275909360198193	0.4008360102269169	0.3669230968896613	0.4363289478893978	0.28829759553317286	0.24688784586444765	0.32974725301483926	0.871235191881342	0.8482260044903638	0.89366931098924				0.0	0.0	0.0				1.0	1.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	799	0	0	0	0/799 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	283.66702393685625	0.0	True
set_A_v2	species_novel	1.0	magicc_v5	MAGICC v5 (released, v0.3.0)	170	129	129	20324938	2000	set x dominant_accession	4.536664394860713	3.591530238488852	5.712237183854731	-0.9981739755317833	-2.3603365261859492	0.19567043724028035	1.9752958563623533	1.0902166342336708	3.147353549384724	1.9752958563623533	1.0902166342336708	3.147353549384724	0.8148843441093208	0.7068221955682679	0.8900495718565637				0.07647058823529412	0.03125	0.12728239845261116				0.9235294117647059	0.8727176015473888	0.96875		true contamination variance 0 ~ 0 (R1-m19)	170	0	13	0	13/170 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	300.8747012811292	0.0	True
set_A_v2	species_novel	1.0	checkm2	CheckM2 1.0.1	170	129	129	20324938	2000	set x dominant_accession	2.5619381270037276	2.1335085624166275	3.0641227080351063	0.9906201538799808	0.4203766661208139	1.5949785887955896	0.2664705882352941	0.21476511971927892	0.3251621212121212	0.2664705882352941	0.21476511971927892	0.3251621212121212	0.9466662914885737	0.9239097924812908	0.9634283763981132				0.0	0.0	0.0				1.0	1.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	170	0	0	0	0/170 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	300.8747012811292	0.0	True
set_A_v2	species_novel	1.0	cocopye	CoCoPyE 0.5.0	170	129	129	20324938	2000	set x dominant_accession	4.528709473494122	3.74908014649888	5.404923292789054	1.5666638043304417	0.3628055548256326	2.6192690992188203	1.083478698182073	0.5382166420061861	1.7259105383377529	1.083478698182073	0.5382166420061861	1.7259105383377529	0.847826041735428	0.7775483929486507	0.9004536165761002				0.047058823529411764	0.011626226643366046	0.09302325581395349				0.9529411764705882	0.9069767441860465	0.9883737733566339		true contamination variance 0 ~ 0 (R1-m19)	170	0	8	0	8/170 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	300.8747012811292	0.0	True
set_A_v2	species_novel	1.0	deepcheck	DeepCheck	170	129	129	20324938	2000	set x dominant_accession	4.523662668399644	3.816462844855114	5.28869034852893	1.0945675065698368	0.07581152186469714	2.115690627203682	0.3872808516025543	0.31428134279002967	0.4699153026106414	0.24581384658813477	0.15577515229747138	0.33353132199264796	0.8545278066039858	0.79363340059545	0.9028810120719806				0.0	0.0	0.0				1.0	1.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	170	0	0	0	0/170 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	300.8747012811292	0.0	True
set_A_v2	genus_novel	2.0	magicc_v5	MAGICC v5 (released, v0.3.0)	25	21	21	20270831	2000	set x dominant_accession	8.649267497256458	5.789151329135772	11.824726334628313	-0.9273628140768131	-6.351607063601904	3.8553783141833264	3.547728645464	1.1537414949456148	6.417361021285376	3.547728645464	1.1537414949456148	6.417361021285376	0.5636437633770646	0.10873029127704095	0.8009481449417761				0.2	0.04	0.4074074074074074				0.8	0.5925925925925926	0.96		true contamination variance 0 ~ 0 (R1-m19)	25	0	5	0	5/25 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	308.85588409609454	0.0	True
set_A_v2	genus_novel	2.0	checkm2	CheckM2 1.0.1	25	21	21	20270831	2000	set x dominant_accession	4.156782168594041	2.434187961545749	6.32974856520613	2.5422870259231845	0.2841353322766603	5.067772157268144	0.48760000000000003	0.336894592476489	0.651675	0.48760000000000003	0.336894592476489	0.651675	0.8635137142431573	0.6360855273246057	0.9568096212817381				0.0	0.0	0.0				1.0	1.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	25	0	0	0	0/25 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	308.85588409609454	0.0	True
set_A_v2	genus_novel	2.0	cocopye	CoCoPyE 0.5.0	25	21	21	20270831	2000	set x dominant_accession	5.972215534697567	4.270291474265656	7.735598146117821	2.935462126737673	0.40967788590879567	5.312583536584724	1.8296462757920344	0.5507011262393426	3.60794988820306	1.8296462757920344	0.5507011262393426	3.60794988820306	0.817285994240847	0.6376737606750198	0.9036300116102435				0.12	0.0	0.2692307692307692				0.88	0.7307692307692307	1.0		true contamination variance 0 ~ 0 (R1-m19)	25	0	3	0	3/25 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	308.85588409609454	0.0	True
set_A_v2	genus_novel	2.0	deepcheck	DeepCheck	25	21	21	20270831	2000	set x dominant_accession	6.596649143791677	4.445611574084042	9.188220142081185	3.2344239827102967	-0.023046309755092746	6.743302875993286	0.5550582844018936	0.31672117323907106	0.836226011160761	0.42454193651676175	0.14460048770904552	0.7460359868748734	0.7239214474539348	0.4060196501384388	0.892058588642412				0.0	0.0	0.0				1.0	1.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	25	0	0	0	0/25 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	308.85588409609454	0.0	True
set_A_v2	family_novel	3.0	magicc_v5	MAGICC v5 (released, v0.3.0)	3	3	3	20284336	2000	set x dominant_accession	10.785407602547979	1.291319999999999	26.124042807643935	-10.785407602547979	-26.124042807643935	-1.291319999999999	11.624146466666668	0.5845964	27.182877	11.624146466666668	0.5845964	27.182877	-1.656499372875785	-4.208968425028276	-1.5712246605454006				0.6666666666666666	0.0	1.0				0.3333333333333333	0.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	3	0	2	0	2/3 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	88.90713153460797	0.0	False
set_A_v2	family_novel	3.0	checkm2	CheckM2 1.0.1	3	3	3	20284336	2000	set x dominant_accession	1.4559826025479765	0.4899999999999949	3.167947807643941	-1.4559826025479765	-3.167947807643941	-0.4899999999999949	0.7066666666666667	0.27	1.16	0.7066666666666667	0.27	1.16	0.959582944862866	0.9228562573524535	0.9605727417270887				0.0	0.0	0.0				1.0	1.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	3	0	0	0	0/3 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	88.90713153460797	0.0	False
set_A_v2	family_novel	3.0	cocopye	CoCoPyE 0.5.0	3	3	3	20284336	2000	set x dominant_accession	4.130415485805822	0.5661516143907761	8.902067512083235	-4.130415485805822	-8.902067512083235	-0.5661516143907761	3.2791330589627705	0.0	6.27286293830938	3.2791330589627705	0.0	6.27286293830938	0.6696499635940931	0.37373714993906504	0.965562777249121				0.3333333333333333	0.0	1.0				0.6666666666666666	0.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	3	0	1	0	1/3 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	88.90713153460797	0.0	False
set_A_v2	family_novel	3.0	deepcheck	DeepCheck	3	3	3	20284336	2000	set x dominant_accession	2.8832219824307876	1.4376373291015625	5.093612785671283	-2.8832219824307876	-5.093612785671283	-1.4376373291015625	1.2866406440734863	0.6050698757171631	2.2178750038146973	1.2866406440734863	0.6050698757171631	2.2178750038146973	0.8781523394922154	0.7886278746258136	0.8872287937940495				0.0	0.0	0.0				1.0	1.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	3	0	0	0	0/3 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	88.90713153460797	0.0	False
set_A_v2	order_novel	4.0	magicc_v5	MAGICC v5 (released, v0.3.0)	2	1	1	20312066	2000	set x dominant_accession	0.055492000000000985	0.055492000000000985	0.055492000000000985	-0.055492000000000985	-0.055492000000000985	-0.055492000000000985	1.9241959	1.9241959	1.9241959	1.9241959	1.9241959	1.9241959							0.0	0.0	0.0				1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	2	0	0	0	0/2 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	order_novel	4.0	checkm2	CheckM2 1.0.1	2	1	1	20312066	2000	set x dominant_accession	0.0	0.0	0.0	0.0	0.0	0.0	1.5899999999999999	1.5899999999999999	1.5899999999999999	1.5899999999999999	1.5899999999999999	1.5899999999999999							0.0	0.0	0.0				1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	2	0	0	0	0/2 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	order_novel	4.0	cocopye	CoCoPyE 0.5.0	2	1	1	20312066	2000	set x dominant_accession	0.07443047690718885	0.07443047690718885	0.07443047690718885	-0.07443047690718885	-0.07443047690718885	-0.07443047690718885	6.682920190494505	6.682920190494505	6.682920190494505	6.682920190494505	6.682920190494505	6.682920190494505							1.0	1.0	1.0				0.0	0.0	0.0	true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	2	0	2	0	2/2 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	order_novel	4.0	deepcheck	DeepCheck	2	1	1	20312066	2000	set x dominant_accession	0.9934768676757884	0.9934768676757884	0.9934768676757884	-0.9934768676757884	-0.9934768676757884	-0.9934768676757884	0.06295144557952875	0.06295144557952875	0.06295144557952875	-0.06295144557952875	-0.06295144557952875	-0.06295144557952875							0.0	0.0	0.0				1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	2	0	0	0	0/2 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	class_novel	5.0	magicc_v5	MAGICC v5 (released, v0.3.0)	1	1	1	20293981	2000	set x dominant_accession	2.366332684279392	2.366332684279392	2.366332684279392	2.366332684279392	2.366332684279392	2.366332684279392	0.1621306	0.1621306	0.1621306	0.1621306	0.1621306	0.1621306							0.0	0.0	0.0				1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	1	0	0	0	0/1 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	class_novel	5.0	checkm2	CheckM2 1.0.1	1	1	1	20293981	2000	set x dominant_accession	3.0709756842793965	3.0709756842793965	3.0709756842793965	3.0709756842793965	3.0709756842793965	3.0709756842793965	0.07	0.07	0.07	0.07	0.07	0.07							0.0	0.0	0.0				1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	1	0	0	0	0/1 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	class_novel	5.0	cocopye	CoCoPyE 0.5.0	1	1	1	20293981	2000	set x dominant_accession	10.870979200196047	10.870979200196047	10.870979200196047	10.870979200196047	10.870979200196047	10.870979200196047	4.28073704520785	4.28073704520785	4.28073704520785	4.28073704520785	4.28073704520785	4.28073704520785							0.0	0.0	0.0				1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	1	0	0	0	0/1 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	class_novel	5.0	deepcheck	DeepCheck	1	1	1	20293981	2000	set x dominant_accession	4.239498253708888	4.239498253708888	4.239498253708888	-4.239498253708888	-4.239498253708888	-4.239498253708888	0.0679157674312591	0.0679157674312591	0.0679157674312591	0.0679157674312591	0.0679157674312591	0.0679157674312591							0.0	0.0	0.0				1.0	1.0	1.0	true completeness variance 0 ~ 0 (R1-m19)	true contamination variance 0 ~ 0 (R1-m19)	1	0	0	0	0/1 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	0.0	0.0	False
set_A_v2	family_novel_or_deeper (pooled)		magicc_v5	MAGICC v5 (released, v0.3.0)	6	5	5	20341758	2000	set x dominant_accession	5.805589915320556	0.6332021710698488	16.620958758298123	-5.016812353894092	-16.189331147730485	0.4599110526512545	6.4804936333333325	0.8903076333333333	16.543564760000002	6.4804936333333325	0.8903076333333333	16.543564760000002	0.5858449596406727	-3.2714813909883276	0.9955581087539933				0.3333333333333333	0.0	0.8				0.6666666666666666	0.2	1.0		true contamination variance 0 ~ 0 (R1-m19)	6	0	2	0	2/6 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	287.3927382263696	0.0	False
set_A_v2	family_novel_or_deeper (pooled)		checkm2	CheckM2 1.0.1	6	5	5	20341758	2000	set x dominant_accession	1.239820581987221	0.24142857142856908	2.637569396769334	-0.2161620205607555	-1.7023072371553027	1.4180711754730275	0.895	0.274	1.3712499999999999	0.895	0.274	1.3712499999999999	0.9882791140965481	0.935738438518727	0.9943028208032674				0.0	0.0	0.0				1.0	1.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	6	0	0	0	0/6 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	287.3927382263696	0.0	False
set_A_v2	family_novel_or_deeper (pooled)		cocopye	CoCoPyE 0.5.0	6	5	5	20341758	2000	set x dominant_accession	3.901847768571315	0.6218646381933947	8.493824151100403	-0.2781880351726329	-4.963015136834589	5.316320838730498	4.580662767180862	2.110719996703446	6.241865039981917	4.580662767180862	2.110719996703446	6.241865039981917	0.880360756406338	0.476111404852383	0.9714595785995174				0.5	0.0	0.875				0.5	0.125	1.0		true contamination variance 0 ~ 0 (R1-m19)	6	0	3	0	3/6 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	287.3927382263696	0.0	False
set_A_v2	family_novel_or_deeper (pooled)		deepcheck	DeepCheck	6	5	5	20341758	2000	set x dominant_accession	2.479352989392138	1.281085423060828	4.19159478796486	-2.479352989392138	-4.19159478796486	-1.281085423060828	0.675623431801796	0.13133678957819933	1.509336233139038	0.6336558014154434	0.036909621208906215	1.509336233139038	0.9695847572881513	0.8242253234442849	0.9853807888855329				0.0	0.0	0.0				1.0	1.0	1.0		true contamination variance 0 ~ 0 (R1-m19)	6	0	0	0	0/6 genomes whose TRUE contamination is < 5%	0/0 genomes whose TRUE contamination is >= 5%	287.3927382263696	0.0	False
