set	set_label	status	tier	tool	tool_label	tool_role	metric	n	n_clusters	true_value_variance	true_value_constant	true_value_min	true_value_max	mae	mae_ci_lo	mae_ci_hi	rmse	rmse_ci_lo	rmse_ci_hi	bias	bias_ci_lo	bias_ci_hi	r2	r2_ci_lo	r2_ci_hi	r2_pearson_sq	r2_pearson_sq_ci_lo	r2_pearson_sq_ci_hi	r2_omitted_reason
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	5000	2586	284.38402203525874	False	50.000177	100.0	4.617909554275892	4.323586671180016	4.920665336330619	7.814488489280355	7.325649175182284	8.312430494798162	-0.8669096883584342	-1.2622194973783452	-0.460573036251103	0.7852684201029971	0.7559048188601886	0.811378586365189	0.789442896883862	0.7638277996297854	0.8140934759755826	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	checkm2	CheckM2 1.0.1	competitor	completeness	5000	2586	284.38402203525874	False	50.000177	100.0	5.803057473478258	5.517306280897645	6.095986379171409	9.74679663456105	9.361969650259049	10.131421325189557	2.5280570426415654	2.0844810262089397	2.942918076857288	0.6659445071646386	0.639492874539514	0.6911403615521732	0.6929184872736188	0.6720767285843987	0.7146204294458781	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	cocopye	CoCoPyE 0.5.0	competitor	completeness	5000	2586	284.38402203525874	False	50.000177	100.0	6.8087843538094734	6.302006442314535	7.316323776036228	11.26026059063218	10.570211946190424	11.93086239875128	-2.6412714485121027	-3.290360806659876	-1.976321510874491	0.5541470028396182	0.4994170174654362	0.6065062442206521	0.6272062371923851	0.5965975686710223	0.6602992711553298	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	deepcheck	DeepCheck	competitor	completeness	5000	2586	284.38402203525874	False	50.000177	100.0	9.830998329796966	9.35245917720428	10.297655867616848	14.06245719194417	13.52390974772504	14.57300120567744	0.7487216601342414	-0.0744633694621688	1.5678445142418973	0.3046279433703757	0.2496312609680961	0.3583980478460042	0.4988966869309015	0.4711047990723639	0.5280120148536497	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	5000	2586	916.5620526042776	False	0.0	99.9183593161858	5.308570202842227	4.999347435046694	5.625991177893222	8.830245837665668	8.306012160018026	9.37015418822639	-1.9625995291228135	-2.384127632494692	-1.5645872998425208	0.9149285732132786	0.9043287626822492	0.9245996536065864	0.9213301871676296	0.9111672258751226	0.9308537143766598	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	checkm2	CheckM2 1.0.1	competitor	contamination	5000	2586	916.5620526042776	False	0.0	99.9183593161858	22.14472900462183	21.07820140417279	23.198958150808405	32.01807480000994	30.974189038502704	33.02717394859171	-21.02968472038516	-22.162252451046815	-19.89786471093941	-0.1184808611552239	-0.1951600834864384	-0.0467335969823117	0.3642839834477472	0.3407877992480621	0.3904443383758101	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	cocopye	CoCoPyE 0.5.0	competitor	contamination	5000	2586	916.5620526042776	False	0.0	99.9183593161858	15.986878102291422	15.107089687074962	16.813161854125507	24.744760657793407	23.727890338401615	25.684414696738717	-12.521455986807467	-13.478883662471112	-11.486915531323667	0.331956654465772	0.2795729756344572	0.3844685800825261	0.5084298104577428	0.4804741003286682	0.5391939576930252	
POOLED_leakage_free_5_sets	POOLED: set_A_v2, set_B_v2, set_C_clean, set_D_clean, set_E	pooled	pooled	deepcheck	DeepCheck	competitor	contamination	5000	2586	916.5620526042776	False	0.0	99.9183593161858	26.43310835772811	25.371735133521742	27.48451594847212	37.11999750046319	36.01584153846817	38.1119286763481	-23.73615883502133	-24.93201587174337	-22.483311504055	-0.5033288913929044	-0.5919259851424368	-0.4158864025293682	0.2058558761340286	0.1872327631830365	0.227730966226708	
