cohort	clustering_unit	grouping	stratum	n_genomes	statistic	estimate	ci95_lo	ci95_hi	design_se	design_ci95_lo	design_ci95_hi	note
catalogue_weighted	family	checkm2_class	LQ	20	cell_HQ_to_HQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	family	checkm2_class	LQ	20	cell_HQ_to_MQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	family	checkm2_class	LQ	20	cell_HQ_to_LQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	family	checkm2_class	LQ	20	cell_MQ_to_HQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	family	checkm2_class	LQ	20	cell_MQ_to_MQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	family	checkm2_class	LQ	20	cell_MQ_to_LQ	0	0	0	0	0	0	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	family	checkm2_class	LQ	20	cell_LQ_to_HQ	0.236112	0	0.499841	10.578	-20.4965	20.9687	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	family	checkm2_class	LQ	20	cell_LQ_to_MQ	0.429499	0.241352	0.709612	12.7566	-24.573	25.432	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	family	checkm2_class	LQ	20	cell_LQ_to_LQ	0.334389	0.0992212	0.667515	12.3494	-23.8699	24.5387	post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	family	checkm2_class	LQ	20	slope_d_comp_per_log10Mbp	5.96485	-16.2419	29.2306				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	family	checkm2_class	LQ	20	slope_d_cont_per_log10Mbp	23.3222	-8.952	107.592				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 3004 family clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	p_class_change	0.212207	0.20505	0.219863				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	p_downgrade	0.0956708	0.0890321	0.102429				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	p_upgrade	0.116536	0.109785	0.123495				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	p_HQ_checkm2	0.3139	0.300722	0.328114				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	p_HQ_magicc	0.350289	0.333551	0.366437				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	HQ_downgrade_rate	0.25522	0.234065	0.27598				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	HQ_to_MQ_rate	0.223103	0.204274	0.242				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	HQ_to_LQ_rate	0.0321172	0.0276878	0.0376522				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	MQ_to_HQ_rate	0.169797	0.160174	0.179619				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	MQ_to_LQ_rate	0.0226772	0.0206578	0.0250643				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	LQ_to_higher_rate	0.665611	0.406763	0.900125				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	cont5_disagreement_rate	0.0390869	0.0352687	0.0434342				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	floor_rate	0.00508448	0.00373325	0.00729156				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	floor_rate_exact50	0	0	0				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	mean_d_comp	0.352537	0.0756026	0.62729				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	mean_d_cont	-0.66218	-0.765517	-0.554304				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	mean_comp_checkm2	81.1143	80.6825	81.5359				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	mean_comp_magicc	81.4668	80.8886	81.9914				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	mean_cont_checkm2	1.77562	1.69964	1.85095				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	mean_cont_magicc	1.11344	1.02758	1.20821				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	cell_HQ_to_HQ	0.233786	0.219237	0.249099				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	cell_HQ_to_MQ	0.0700321	0.0647772	0.0755799				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	cell_HQ_to_LQ	0.0100816	0.00874569	0.0117039				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	cell_MQ_to_HQ	0.116485	0.109749	0.123454				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	cell_MQ_to_MQ	0.553981	0.540621	0.568443				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	cell_MQ_to_LQ	0.0155571	0.0141157	0.0172291				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	cell_LQ_to_HQ	1.83248e-05	1.79085e-06	4.00183e-05				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	cell_LQ_to_MQ	3.33338e-05	1.12939e-05	6.10121e-05				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	cell_LQ_to_LQ	2.59522e-05	5.13264e-06	5.12312e-05				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	slope_d_comp_per_log10Mbp	12.6958	11.826	13.5548				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	overall	ALL	265943	slope_d_cont_per_log10Mbp	0.352255	-0.239216	0.981333				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	p_class_change	0.157129	0.141852	0.172426				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	p_downgrade	0.141407	0.127067	0.156018				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	p_upgrade	0.015722	0.0137336	0.0178242				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	p_HQ_checkm2	0.160362	0.143574	0.177725				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	p_HQ_magicc	0.0755094	0.0650912	0.0872258				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	HQ_downgrade_rate	0.626848	0.583771	0.667259				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	HQ_to_MQ_rate	0.510737	0.473397	0.546226				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	HQ_to_LQ_rate	0.116111	0.101241	0.134333				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	MQ_to_HQ_rate	0.0186437	0.016144	0.0213937				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	MQ_to_LQ_rate	0.0486968	0.0419992	0.0568804				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	LQ_to_higher_rate	1	1	1				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	cont5_disagreement_rate	0.110159	0.0970936	0.125673				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	floor_rate	0.0904968	0.0678893	0.121526				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	floor_rate_exact50	0	0	0				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	mean_d_comp	-7.20075	-7.54893	-6.84988				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	mean_d_cont	0.797866	0.646364	0.976824				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	mean_comp_checkm2	69.9706	68.9503	70.9372				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	mean_comp_magicc	62.7699	61.7386	63.7566				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	mean_cont_checkm2	1.23756	1.1516	1.31832				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	mean_cont_magicc	2.03543	1.83564	2.23843				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	cell_HQ_to_HQ	0.0598394	0.0509305	0.0702868				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	cell_HQ_to_MQ	0.0819028	0.0721377	0.0925974				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	cell_HQ_to_LQ	0.0186198	0.0159225	0.0219771				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	cell_MQ_to_HQ	0.0156527	0.0136817	0.01775				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	cell_MQ_to_MQ	0.783032	0.76286	0.803528				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	cell_MQ_to_LQ	0.0408843	0.0355483	0.0475458				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	cell_LQ_to_HQ	1.73454e-05	0	5.52523e-05				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	cell_LQ_to_MQ	5.20363e-05	0	0.000122603				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	cell_LQ_to_LQ	0	0	0				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	slope_d_comp_per_log10Mbp	14.3306	11.7943	16.6818				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	<1Mb	57652	slope_d_cont_per_log10Mbp	0.47297	-0.243387	1.21178				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	p_class_change	0.13559	0.126602	0.144596				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	p_downgrade	0.0847831	0.0778114	0.0924928				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	p_upgrade	0.0508064	0.0455028	0.0563852				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	p_HQ_checkm2	0.180919	0.163522	0.198993				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	p_HQ_magicc	0.156598	0.139062	0.174071				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	HQ_downgrade_rate	0.415125	0.376499	0.455148				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	HQ_to_MQ_rate	0.380423	0.345238	0.417967				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	HQ_to_LQ_rate	0.0347021	0.0261562	0.0452351				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	MQ_to_HQ_rate	0.0620027	0.0552928	0.0695583				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	MQ_to_LQ_rate	0.0118173	0.0102022	0.0136376				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	LQ_to_higher_rate	0.666667	0	1				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	cont5_disagreement_rate	0.0289013	0.025178	0.0330823				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	floor_rate	0.00102363	0.000770668	0.00132694				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	floor_rate_exact50	0	0	0				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	mean_d_comp	-1.0439	-1.37817	-0.725283				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	mean_d_cont	-0.795594	-0.893994	-0.698774				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	mean_comp_checkm2	74.7665	74.1052	75.4333				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	mean_comp_magicc	73.7226	72.9932	74.4795				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	mean_cont_checkm2	1.5403	1.46312	1.6228				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	mean_cont_magicc	0.744708	0.674345	0.825508				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	cell_HQ_to_HQ	0.105815	0.0911201	0.121256				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	cell_HQ_to_MQ	0.0688259	0.0624601	0.0755551				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	cell_HQ_to_LQ	0.00627827	0.00477356	0.00805517				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	cell_MQ_to_HQ	0.0507831	0.0454782	0.0563615				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	cell_MQ_to_MQ	0.758584	0.73883	0.778106				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	cell_MQ_to_LQ	0.00967893	0.00837402	0.0112259				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	cell_LQ_to_HQ	0	0	0				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	cell_LQ_to_MQ	2.33752e-05	0	5.91178e-05				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	cell_LQ_to_LQ	1.16876e-05	0	3.64079e-05				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	slope_d_comp_per_log10Mbp	20.734	17.9774	23.5166				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	1-2Mb	89416	slope_d_cont_per_log10Mbp	-3.69973	-4.63801	-2.84357				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	p_class_change	0.252362	0.238159	0.266546				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	p_downgrade	0.0867367	0.0763326	0.0987713				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	p_upgrade	0.165625	0.150984	0.180522				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	p_HQ_checkm2	0.402998	0.372299	0.433634				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	p_HQ_magicc	0.491099	0.456336	0.526275				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	HQ_downgrade_rate	0.19223	0.163612	0.223243				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	HQ_to_MQ_rate	0.17734	0.150348	0.207681				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	HQ_to_LQ_rate	0.01489	0.0121809	0.0180269				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	MQ_to_HQ_rate	0.277374	0.251554	0.303103				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	MQ_to_LQ_rate	0.0155268	0.0131851	0.0182478				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	LQ_to_higher_rate	0.666667	0.2	1				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	cont5_disagreement_rate	0.0273897	0.0229928	0.0323521				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	floor_rate	8.00253e-05	1.34136e-05	0.000161043				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	floor_rate_exact50	0	0	0				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	mean_d_comp	1.85254	1.41755	2.26056				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	mean_d_cont	-0.99232	-1.11432	-0.867629				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	mean_comp_checkm2	86.0426	85.225	86.8306				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	mean_comp_magicc	87.8952	86.9309	88.8026				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	mean_cont_checkm2	1.75519	1.65816	1.86282				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	mean_cont_magicc	0.762867	0.681512	0.852583				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	cell_HQ_to_HQ	0.32553	0.293361	0.359198				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	cell_HQ_to_MQ	0.0714679	0.0619178	0.0831385				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	cell_HQ_to_LQ	0.00600063	0.0049722	0.00718897				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	cell_MQ_to_HQ	0.16557	0.150909	0.180481				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	cell_MQ_to_MQ	0.422081	0.391463	0.453535				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	cell_MQ_to_LQ	0.00926821	0.00786193	0.0108586				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	cell_LQ_to_HQ	0	0	0				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	cell_LQ_to_MQ	5.54368e-05	1.29539e-05	0.000114056				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	cell_LQ_to_LQ	2.77184e-05	0	7.17194e-05				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	slope_d_comp_per_log10Mbp	6.79007	1.35557	12.5033				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	2-3Mb	78986	slope_d_cont_per_log10Mbp	2.37603	0.794868	4.03008				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	3-5Mb	34179	p_class_change	0.305423	0.281654	0.333174				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
catalogue_weighted	spire_cluster	size_bin	3-5Mb	34179	p_downgrade	0.111512	0.091601	0.134838				post-stratified to frame counts on (stratum x size bin x published class); Hajek ratio; 51793 spire_cluster clusters
