set	set_label	status	tier	tool	tool_label	tool_role	metric	n	n_clusters	true_value_variance	true_value_constant	true_value_min	true_value_max	mae	mae_ci_lo	mae_ci_hi	rmse	rmse_ci_lo	rmse_ci_hi	bias	bias_ci_lo	bias_ci_hi	r2	r2_ci_lo	r2_ci_hi	r2_pearson_sq	r2_pearson_sq_ci_lo	r2_pearson_sq_ci_hi	r2_omitted_reason
set_C_clean	set_C_clean	secondary_truth_restriction	secondary_35pct	cocopye	CoCoPyE 0.5.0	competitor	completeness	388	100	259.0004538955827	False	50.313623	100.0	16.357603924712663	15.40249144411714	17.33372397841307	18.37333673843199	17.437700700654	19.319327539587746	-15.72268982335228	-16.83962456529827	-14.666824727436454	-0.30339347991996757	-0.47030637612640397	-0.14675595452554752	0.6519396273023292	0.601240962496886	0.7039231303259869	
set_C_clean	set_C_clean	secondary_truth_restriction	secondary_35pct	cocopye	CoCoPyE 0.5.0	competitor	contamination	388	100	104.40535373732298	False	0.0	34.911246	9.93201262733183	9.213907433730904	10.716705340254345	12.504464727299757	11.690891912591741	13.348808683569379	-7.863918014659424	-8.84512150066731	-6.892800806048434	-0.49764003970217296	-0.7335275125436969	-0.31701931931986965	0.1421082770304412	0.08427416791333314	0.2110497920563283	
set_C_clean	set_C_clean	secondary_truth_restriction	secondary_35pct	deepcheck	DeepCheck	competitor	completeness	388	100	259.0004538955827	False	50.313623	100.0	14.809679915715483	13.614797321600086	15.976209110241198	17.234272803413663	16.12513748626749	18.306747734912626	-13.829191366626857	-15.175280841627012	-12.46116189460207	-0.14679397118828597	-0.32395593575741516	0.006156664883264903	0.6259700209321165	0.5706252930053951	0.6818131316904372	
set_C_clean	set_C_clean	secondary_truth_restriction	secondary_35pct	deepcheck	DeepCheck	competitor	contamination	388	100	104.40535373732298	False	0.0	34.911246	16.816545445453162	15.997201745677197	17.64430563234496	19.333491244643945	18.56551325943784	20.09840046806154	-16.811620715208456	-17.640845909190542	-15.989756423896514	-2.580121807231647	-3.0407561633857827	-2.222935895221572	0.15910663189891405	0.11310314041692195	0.21222795051084625	
set_D_clean	set_D_clean	secondary_truth_restriction	secondary_35pct	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	362	99	245.07790075292024	False	50.260933	100.0	4.442788422651934	3.669896571727199	5.24490018674728	6.96277215974454	5.559288180004644	8.371659400365118	-0.6298037541436462	-1.7440011162503768	0.46160231185285855	0.8021845462215305	0.7117690695080594	0.8743373007452625	0.8067643939523855	0.7290941213714014	0.8759425775553756	
set_D_clean	set_D_clean	secondary_truth_restriction	secondary_35pct	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	362	99	101.435592984151	False	0.062248	34.873506	3.3981578443370166	2.893922578204668	4.002229013348411	5.118550873323516	4.109413183492271	6.249208573413222	-0.18847796560773478	-0.9320542412632056	0.668756935053454	0.7417123292521736	0.6151279235200026	0.8329917680184532	0.779146294384352	0.6917121834482886	0.8506542879725074	
set_D_clean	set_D_clean	secondary_truth_restriction	secondary_35pct	checkm2	CheckM2 1.0.1	competitor	completeness	362	99	245.07790075292024	False	50.260933	100.0	5.475922143646408	4.825495261386226	6.187965283722265	8.098644044702715	7.0753500995085306	9.150707033864308	3.879502209944752	3.0169871428614505	4.832297128395511	0.7323788266453183	0.6481346020149765	0.7984697754391278	0.7938219888818149	0.7396213350778519	0.8419825470343041	
set_D_clean	set_D_clean	secondary_truth_restriction	secondary_35pct	checkm2	CheckM2 1.0.1	competitor	contamination	362	99	101.435592984151	False	0.062248	34.873506	12.82410190883978	11.913494828127257	13.677408274322364	15.412289197497493	14.541790417959762	16.212455112702663	-12.759767251381216	-13.612932760170857	-11.83774659639315	-1.341768321346656	-1.6629994387638718	-1.0589842816604194	0.2812097086684995	0.21752546395965933	0.3503280767747689	
set_D_clean	set_D_clean	secondary_truth_restriction	secondary_35pct	cocopye	CoCoPyE 0.5.0	competitor	completeness	362	99	245.07790075292024	False	50.260933	100.0	5.042416364200665	4.1715229723011	6.158884731250364	7.877560426196749	5.784734746434688	10.102558902765097	-0.5123319324502965	-1.897922949280595	0.6412766939446287	0.7467908853563099	0.5839204624565932	0.8628414014277475	0.7587150778358882	0.6503837726014118	0.8649844808991929	
set_D_clean	set_D_clean	secondary_truth_restriction	secondary_35pct	cocopye	CoCoPyE 0.5.0	competitor	contamination	362	99	101.435592984151	False	0.062248	34.873506	5.5199328089370425	4.881243092273206	6.189481598113125	7.444878307372873	6.527641471884811	8.33929902834216	-3.693677831657239	-4.576675333473744	-2.846495365923177	0.453582205407412	0.2875186148511585	0.5870797631276593	0.6061214938046974	0.5203719807092316	0.6874578240019729	
