genome_id	status	bytes
spire_mag_01271828	ok	309471
spire_mag_01271850	ok	150824
spire_mag_01271878	ok	206386
spire_mag_01271875	ok	240142
spire_mag_01271880	ok	140250
spire_mag_01271889	ok	199588
spire_mag_01271901	ok	281656
spire_mag_01271936	ok	227552
spire_mag_01271946	ok	241897
spire_mag_01272039	ok	140985
spire_mag_01271966	ok	292638
spire_mag_01271972	ok	274121
spire_mag_01271977	ok	293068
spire_mag_01272013	ok	300741
spire_mag_01272015	ok	294360
spire_mag_01272072	ok	187549
spire_mag_01272102	ok	176642
spire_mag_01272083	ok	253567
spire_mag_01272094	ok	307771
spire_mag_01272113	ok	265832
spire_mag_01272118	ok	183273
spire_mag_01272122	ok	219621
spire_mag_01272145	ok	221657
spire_mag_01272146	ok	136272
spire_mag_01272336	ok	147582
spire_mag_01272360	ok	155102
spire_mag_01272395	ok	151670
spire_mag_01272352	ok	298870
spire_mag_01272369	ok	265025
spire_mag_01272374	ok	249442
spire_mag_01272435	ok	223891
spire_mag_01272431	ok	194351
spire_mag_01272472	ok	185278
spire_mag_01272436	ok	229875
spire_mag_01272483	ok	236250
spire_mag_01272495	ok	139484
spire_mag_01272490	ok	219720
spire_mag_01272497	ok	137700
spire_mag_01272734	ok	198086
spire_mag_01272496	ok	234307
spire_mag_01272585	ok	304884
spire_mag_01272771	ok	166934
spire_mag_01272777	ok	180193
spire_mag_01272733	ok	297716
spire_mag_01272780	ok	305764
spire_mag_01272785	ok	193531
spire_mag_01272793	ok	173982
spire_mag_01272803	ok	212337
spire_mag_01272807	ok	188582
spire_mag_01272805	ok	257357
spire_mag_01272808	ok	164819
spire_mag_01272916	ok	177983
spire_mag_01272817	ok	237330
spire_mag_01272945	ok	196401
spire_mag_01272952	ok	192844
spire_mag_01272944	ok	196620
spire_mag_01272991	ok	127602
spire_mag_01272996	ok	238267
spire_mag_01273005	ok	227432
spire_mag_01273017	ok	266090
spire_mag_01273180	ok	146191
spire_mag_01273147	ok	293916
spire_mag_01273042	ok	217260
spire_mag_01273117	ok	285003
spire_mag_01273022	ok	250907
spire_mag_01273189	ok	218752
spire_mag_01273185	ok	230315
spire_mag_01273224	ok	194876
spire_mag_01273233	ok	172548
spire_mag_01273230	ok	237813
spire_mag_01273195	ok	281463
spire_mag_01273234	ok	286930
spire_mag_01273245	ok	227579
spire_mag_01273251	ok	204096
spire_mag_01273294	ok	293386
spire_mag_01273297	ok	276417
spire_mag_01273260	ok	221598
spire_mag_01273326	ok	242036
spire_mag_01273320	ok	237107
spire_mag_01273338	ok	249757
spire_mag_01273415	ok	140257
spire_mag_01273344	ok	211429
spire_mag_01273408	ok	197622
spire_mag_01273340	ok	296815
spire_mag_01273392	ok	246527
spire_mag_01273436	ok	216145
spire_mag_01273443	ok	116303
spire_mag_01273449	ok	228037
spire_mag_01273459	ok	125986
spire_mag_01273451	ok	227280
spire_mag_01273624	ok	254668
spire_mag_01273757	ok	171164
spire_mag_01273785	ok	146822
spire_mag_01273787	ok	173817
spire_mag_01273746	ok	279114
spire_mag_01273753	ok	254565
spire_mag_01273492	ok	222822
spire_mag_01273784	ok	305080
spire_mag_01273798	ok	234918
spire_mag_01273800	ok	227581
spire_mag_01273801	ok	153597
spire_mag_01273814	ok	263914
spire_mag_01273824	ok	179627
spire_mag_01274039	ok	198191
spire_mag_01274044	ok	144951
spire_mag_01274046	ok	170348
spire_mag_01273923	ok	269418
spire_mag_01274041	ok	211046
spire_mag_01274070	ok	185043
spire_mag_01273960	ok	276584
spire_mag_01274092	ok	155429
spire_mag_01274071	ok	212732
spire_mag_01274094	ok	274686
spire_mag_01274101	ok	211765
spire_mag_01274130	ok	229498
spire_mag_01274134	ok	177584
spire_mag_01274136	ok	301770
spire_mag_01274272	ok	181728
spire_mag_01274403	ok	202939
spire_mag_01274408	ok	173385
spire_mag_01274407	ok	192823
spire_mag_01274248	ok	244046
spire_mag_01274232	ok	238930
spire_mag_01274415	ok	278059
spire_mag_01274604	ok	171301
spire_mag_01274522	ok	226564
spire_mag_01274533	ok	250864
spire_mag_01274420	ok	276264
spire_mag_01274606	ok	232458
spire_mag_01274639	ok	175109
spire_mag_01274748	ok	306706
spire_mag_01274836	ok	310471
spire_mag_01274963	ok	193625
spire_mag_01274849	ok	235706
spire_mag_01274919	ok	184494
spire_mag_01275057	ok	247677
spire_mag_01274894	ok	198471
spire_mag_01275111	ok	305718
spire_mag_01275112	ok	246205
spire_mag_01275132	ok	192445
spire_mag_01275128	ok	204584
spire_mag_01275150	ok	180949
spire_mag_01275241	ok	188248
spire_mag_01275331	ok	191157
spire_mag_01275288	ok	237781
spire_mag_01275348	ok	151148
spire_mag_01275342	ok	181145
spire_mag_01275345	ok	213012
spire_mag_01275344	ok	225783
spire_mag_01275380	ok	221445
spire_mag_01275409	ok	179104
spire_mag_01275450	ok	265439
spire_mag_01275443	ok	304521
spire_mag_01275384	ok	212658
spire_mag_01275468	ok	231115
spire_mag_01275477	ok	299374
spire_mag_01275486	ok	197478
spire_mag_01275519	ok	237618
spire_mag_01275536	ok	213432
spire_mag_01275626	ok	307580
spire_mag_01275695	ok	176897
spire_mag_01275680	ok	220328
spire_mag_01275687	ok	237346
spire_mag_01275810	ok	170845
spire_mag_01275710	ok	275241
spire_mag_01275754	ok	298314
spire_mag_01275790	ok	304657
spire_mag_01275886	ok	303414
spire_mag_01275963	ok	202512
spire_mag_01275991	ok	224443
spire_mag_01275964	ok	271016
spire_mag_01275994	ok	140036
spire_mag_01276245	cached	240679
spire_mag_01276033	ok	184330
spire_mag_01276048	ok	203215
spire_mag_01276068	ok	272203
spire_mag_01276014	ok	211358
spire_mag_01276075	ok	308708
spire_mag_01276016	ok	197952
spire_mag_01276084	ok	249208
spire_mag_01276108	ok	280049
spire_mag_01276148	ok	146557
spire_mag_01276093	ok	245606
spire_mag_01276144	ok	301375
spire_mag_01276170	ok	311506
spire_mag_01276255	ok	161084
spire_mag_01276200	ok	268162
spire_mag_01276257	ok	246438
spire_mag_01276258	ok	212514
spire_mag_01276263	ok	225909
spire_mag_01276338	ok	258044
spire_mag_01276506	ok	146814
spire_mag_01276422	ok	173068
spire_mag_01276371	ok	232364
spire_mag_01276514	ok	176341
spire_mag_01276363	ok	287540
spire_mag_01276401	ok	309482
spire_mag_01276586	ok	138017
spire_mag_01276595	ok	176489
spire_mag_01276542	ok	270838
spire_mag_01276543	ok	231951
spire_mag_01276601	ok	192104
spire_mag_01276612	ok	200763
spire_mag_01276634	ok	219189
spire_mag_01276635	ok	195657
spire_mag_01276650	ok	244732
spire_mag_01276677	ok	127606
spire_mag_01276659	ok	311405
spire_mag_01276675	ok	224893
spire_mag_01276704	ok	183926
spire_mag_01276658	ok	208093
spire_mag_01276714	ok	132186
spire_mag_01276721	ok	146700
spire_mag_01278575	ok	283919
spire_mag_01278159	ok	293550
spire_mag_01279022	ok	162842
spire_mag_01279027	ok	228671
spire_mag_01279107	ok	178370
spire_mag_01279064	ok	221865
spire_mag_01279153	ok	258971
spire_mag_01279222	ok	229515
spire_mag_01279240	ok	158554
spire_mag_01279244	ok	147795
spire_mag_01279237	ok	299343
spire_mag_01279257	ok	199817
spire_mag_01279242	ok	288589
spire_mag_01279266	ok	233933
spire_mag_01279310	ok	138033
spire_mag_01279268	ok	231225
spire_mag_01279331	ok	230848
spire_mag_01279337	ok	249535
spire_mag_01279347	ok	227259
spire_mag_01279361	ok	195754
spire_mag_01279335	ok	312061
spire_mag_01279352	ok	308990
spire_mag_01279376	ok	119969
spire_mag_01279366	ok	135478
spire_mag_01279433	ok	288803
spire_mag_01279476	ok	249234
spire_mag_01279491	ok	133767
spire_mag_01279478	ok	296125
spire_mag_01279494	ok	144025
spire_mag_01279488	ok	243456
spire_mag_01279522	ok	177134
spire_mag_01279561	ok	169715
spire_mag_01279554	ok	109514
spire_mag_01279706	ok	198169
spire_mag_01279679	ok	256451
spire_mag_01279599	ok	265045
spire_mag_01279748	ok	271103
spire_mag_01279740	ok	241499
spire_mag_01279772	ok	238616
spire_mag_01279787	ok	268158
spire_mag_01279921	ok	159043
spire_mag_01279832	ok	235087
spire_mag_01279932	ok	216406
spire_mag_01279928	ok	243090
spire_mag_01279939	ok	205583
spire_mag_01280051	ok	304236
spire_mag_01279985	ok	312328
spire_mag_01280116	ok	202263
spire_mag_01280056	ok	302717
spire_mag_01280084	ok	295470
spire_mag_01280272	ok	133923
spire_mag_01280247	ok	230137
spire_mag_01280136	ok	155981
spire_mag_01280274	ok	185531
spire_mag_01280280	ok	247313
spire_mag_01280305	ok	242151
spire_mag_01280371	ok	282304
spire_mag_01280414	ok	267375
spire_mag_01280468	ok	127349
spire_mag_01280560	ok	260329
spire_mag_01280307	ok	285088
spire_mag_01280490	ok	256868
spire_mag_01280451	ok	254487
spire_mag_01280448	ok	251466
spire_mag_01280453	ok	227962
spire_mag_01280285	ok	302996
spire_mag_01280570	ok	220593
spire_mag_01280413	ok	288163
spire_mag_01281307	ok	170151
spire_mag_01280758	ok	227167
spire_mag_01280580	ok	303195
spire_mag_01280595	ok	291963
spire_mag_01281185	ok	233906
spire_mag_01281283	ok	270295
spire_mag_01280949	ok	273253
spire_mag_01281077	ok	234288
spire_mag_01280961	ok	245912
spire_mag_01281365	ok	268884
spire_mag_01280964	ok	296281
spire_mag_01281891	ok	285516
spire_mag_01281576	ok	238306
spire_mag_01281812	ok	294883
spire_mag_01281959	ok	241813
spire_mag_01282022	ok	291023
spire_mag_01282955	ok	260256
spire_mag_01282507	ok	248957
spire_mag_01282777	ok	276212
spire_mag_01283090	ok	296281
spire_mag_01282119	ok	301571
spire_mag_01282809	ok	267905
spire_mag_01282571	ok	298358
spire_mag_01282387	ok	269028
spire_mag_01283030	ok	275948
spire_mag_01283033	ok	282105
spire_mag_01282358	ok	130872
spire_mag_01282345	ok	240266
spire_mag_01283155	ok	119433
spire_mag_01283193	ok	93248
spire_mag_01283150	ok	225372
spire_mag_01283165	ok	163015
spire_mag_01283174	ok	168095
spire_mag_01283176	ok	153924
spire_mag_01283189	ok	150213
spire_mag_01283269	ok	160286
spire_mag_01283289	ok	115291
spire_mag_01283164	ok	233792
spire_mag_01283339	ok	120856
spire_mag_01283311	ok	198850
spire_mag_01283296	ok	269822
spire_mag_01283247	ok	245865
spire_mag_01283343	ok	202644
spire_mag_01283441	ok	84509
spire_mag_01283360	ok	191617
spire_mag_01283399	ok	147682
spire_mag_01283369	ok	279690
spire_mag_01283376	ok	224893
spire_mag_01283420	ok	123154
spire_mag_01283424	ok	283018
spire_mag_01283395	ok	230089
spire_mag_01283381	ok	241604
spire_mag_01283449	ok	115476
spire_mag_01283450	ok	194751
spire_mag_01283451	ok	284112
spire_mag_01283452	ok	246679
spire_mag_01283474	ok	161584
spire_mag_01283471	ok	110399
spire_mag_01283526	ok	153312
spire_mag_01283522	ok	158905
spire_mag_01283492	ok	181065
spire_mag_01283524	ok	229210
spire_mag_01283532	ok	164532
spire_mag_01283556	ok	192738
spire_mag_01283557	ok	176969
spire_mag_01283545	ok	208610
spire_mag_01283576	ok	249334
spire_mag_01283570	ok	258306
spire_mag_01283577	ok	244051
spire_mag_01283584	ok	135081
spire_mag_01283582	ok	183329
spire_mag_01283588	ok	148335
spire_mag_01283620	ok	151506
spire_mag_01283649	ok	160700
spire_mag_01283638	ok	133267
spire_mag_01283597	ok	226327
spire_mag_01283623	ok	204280
spire_mag_01283600	ok	245388
spire_mag_01283653	ok	211565
spire_mag_01283654	ok	210345
spire_mag_01283666	ok	110992
spire_mag_01283683	ok	179379
spire_mag_01283668	ok	304712
spire_mag_01283697	ok	101908
spire_mag_01283670	ok	236954
spire_mag_01283687	ok	253050
spire_mag_01283682	ok	251726
spire_mag_01283692	ok	240863
spire_mag_01283699	ok	133837
spire_mag_01283702	ok	141235
spire_mag_01283705	ok	159401
spire_mag_01283688	ok	290262
spire_mag_01283696	ok	295746
spire_mag_01283703	ok	273540
spire_mag_01283707	ok	108660
spire_mag_01283706	ok	149853
spire_mag_01283720	ok	177109
spire_mag_01283732	ok	139270
spire_mag_01283709	ok	284496
spire_mag_01283721	ok	243666
spire_mag_01283737	ok	190781
spire_mag_01283739	ok	195304
spire_mag_01283743	ok	132099
spire_mag_01283723	ok	227583
spire_mag_01283731	ok	305971
spire_mag_01283729	ok	301619
spire_mag_01283727	ok	295582
spire_mag_01283735	ok	217096
spire_mag_01283741	ok	288289
spire_mag_01283745	ok	285009
spire_mag_01283753	ok	186900
spire_mag_01283749	ok	164115
spire_mag_01283757	ok	192183
spire_mag_01283755	ok	185249
spire_mag_01283769	ok	168215
spire_mag_01283763	ok	193778
spire_mag_01283768	ok	226477
spire_mag_01283772	ok	149003
spire_mag_01283760	ok	149776
spire_mag_01283780	ok	135807
spire_mag_01283771	ok	294515
spire_mag_01283784	ok	198817
spire_mag_01283764	ok	296873
spire_mag_01283773	ok	246319
spire_mag_01283777	ok	201251
spire_mag_01283765	ok	176622
spire_mag_01283778	ok	278907
spire_mag_01283783	ok	243445
spire_mag_01283789	ok	147853
spire_mag_01283790	ok	159358
spire_mag_01283788	ok	282636
spire_mag_01283816	ok	154907
spire_mag_01283793	ok	235170
spire_mag_01283795	ok	215225
spire_mag_01283857	ok	111564
spire_mag_01283864	ok	168021
spire_mag_01283796	ok	229335
spire_mag_01283791	ok	281230
spire_mag_01283808	ok	311578
spire_mag_01283798	ok	261639
spire_mag_01283841	ok	259149
spire_mag_01283839	ok	283961
spire_mag_01283870	ok	220881
spire_mag_01284014	ok	151930
spire_mag_01283949	ok	278141
spire_mag_01284321	ok	294795
spire_mag_01284862	ok	312302
spire_mag_01285257	ok	213778
spire_mag_01284662	ok	294569
spire_mag_01286714	ok	285489
spire_mag_01286005	ok	261604
spire_mag_01284372	ok	292179
spire_mag_01287044	ok	286111
spire_mag_01285627	ok	309112
spire_mag_01286221	ok	304853
spire_mag_01285978	ok	309172
spire_mag_01287799	ok	219293
spire_mag_01287327	ok	287089
spire_mag_01287633	ok	298525
spire_mag_01287930	ok	307248
spire_mag_01288087	ok	284407
spire_mag_01287741	ok	306326
spire_mag_01287917	ok	290995
spire_mag_01288285	ok	263758
spire_mag_01288674	ok	255183
spire_mag_01288873	ok	301767
spire_mag_01288329	ok	228944
spire_mag_01288693	ok	310445
spire_mag_01288698	ok	283284
spire_mag_01288890	ok	307265
spire_mag_01289150	ok	248399
spire_mag_01289528	ok	249580
spire_mag_01290418	ok	232724
spire_mag_01288959	ok	208944
spire_mag_01289644	ok	308231
spire_mag_01290516	ok	288122
spire_mag_01289523	ok	259983
spire_mag_01290473	ok	308899
spire_mag_01289677	ok	211621
spire_mag_01290422	ok	260474
spire_mag_01290569	ok	281409
spire_mag_01290449	ok	307438
spire_mag_01290837	ok	283353
spire_mag_01290689	ok	303327
spire_mag_01291009	ok	228115
spire_mag_01291719	ok	190562
spire_mag_01291131	ok	236820
spire_mag_01291641	ok	177972
spire_mag_01291569	ok	262596
spire_mag_01291645	ok	263353
spire_mag_01291632	ok	216025
spire_mag_01290903	ok	232943
spire_mag_01291624	ok	203248
spire_mag_01291599	ok	269724
spire_mag_01291736	ok	213378
spire_mag_01291737	ok	309270
spire_mag_01291774	ok	183026
spire_mag_01291807	ok	168910
spire_mag_01291915	ok	154282
spire_mag_01291828	ok	311270
spire_mag_01291872	ok	263124
spire_mag_01291994	ok	201042
spire_mag_01292038	ok	168836
spire_mag_01291908	ok	220665
spire_mag_01292045	ok	219211
spire_mag_01291956	ok	206110
spire_mag_01292072	ok	139074
spire_mag_01291936	ok	295094
spire_mag_01291882	ok	227657
spire_mag_01292018	ok	308997
spire_mag_01292105	ok	252702
spire_mag_01292140	ok	120866
spire_mag_01292206	ok	203574
spire_mag_01292172	ok	280825
spire_mag_01292226	ok	117541
spire_mag_01292265	ok	179362
spire_mag_01292215	ok	289024
spire_mag_01292249	ok	120389
spire_mag_01292228	ok	200194
spire_mag_01292284	ok	212676
spire_mag_01292439	ok	176626
spire_mag_01292237	ok	268162
spire_mag_01292408	ok	225896
spire_mag_01292340	ok	197881
spire_mag_01292679	ok	222406
spire_mag_01292556	ok	181351
spire_mag_01292510	ok	225566
spire_mag_01292589	ok	195065
spire_mag_01292565	ok	296437
spire_mag_01292562	ok	187922
spire_mag_01292666	ok	286686
spire_mag_01292496	ok	253334
spire_mag_01292463	ok	297626
spire_mag_01292537	ok	231028
spire_mag_01292542	ok	259956
spire_mag_01292621	ok	298491
spire_mag_01292586	ok	297118
spire_mag_01292677	ok	225783
spire_mag_01293308	ok	109834
spire_mag_01293106	ok	149097
spire_mag_01292704	ok	190127
spire_mag_01292994	ok	160269
spire_mag_01292880	ok	201258
spire_mag_01292776	ok	235066
spire_mag_01292725	ok	236720
spire_mag_01293301	ok	301571
spire_mag_01293009	ok	228066
spire_mag_01293135	ok	292713
spire_mag_01292905	ok	284625
spire_mag_01292743	ok	273534
spire_mag_01292752	ok	190554
spire_mag_01293252	ok	284176
spire_mag_01293319	ok	117585
spire_mag_01293475	ok	225791
spire_mag_01293426	ok	192890
spire_mag_01293316	ok	301093
spire_mag_01293589	ok	256057
spire_mag_01293526	ok	249342
spire_mag_01293540	ok	262105
spire_mag_01293628	ok	266691
spire_mag_01293410	ok	292588
spire_mag_01293520	ok	269307
spire_mag_01293622	ok	200654
spire_mag_01293649	ok	225045
spire_mag_01293418	ok	252258
spire_mag_01293627	ok	305548
spire_mag_01293654	ok	211337
spire_mag_01294027	ok	202311
spire_mag_01293957	ok	125193
spire_mag_01293845	ok	192206
spire_mag_01293940	ok	117841
spire_mag_01293822	ok	271278
spire_mag_01293685	ok	190884
spire_mag_01293866	ok	197129
spire_mag_01293898	ok	237087
spire_mag_01294009	ok	227770
spire_mag_01293966	ok	226697
spire_mag_01293741	ok	245208
spire_mag_01293871	ok	302131
spire_mag_01293917	ok	294813
spire_mag_01294116	ok	128754
spire_mag_01294079	ok	310638
spire_mag_01294101	ok	216354
spire_mag_01294222	ok	186329
spire_mag_01294377	ok	163088
spire_mag_01294438	ok	153945
spire_mag_01294288	ok	261395
spire_mag_01294171	ok	235863
spire_mag_01294238	ok	197650
spire_mag_01294358	ok	304085
spire_mag_01294374	ok	306993
spire_mag_01294404	ok	232209
spire_mag_01294392	ok	206885
spire_mag_01294511	ok	224902
spire_mag_01294592	ok	151825
spire_mag_01294632	ok	140095
spire_mag_01295019	ok	132569
spire_mag_01295117	ok	183088
spire_mag_01294841	ok	291835
spire_mag_01294816	ok	295850
spire_mag_01294736	ok	262639
spire_mag_01294846	ok	306211
spire_mag_01294928	ok	258223
spire_mag_01294951	ok	270126
spire_mag_01294894	ok	244280
spire_mag_01294985	ok	291227
spire_mag_01294865	ok	187390
spire_mag_01294729	ok	229746
spire_mag_01295152	ok	292604
spire_mag_01295185	ok	308672
spire_mag_01295258	ok	135480
spire_mag_01295196	ok	164540
spire_mag_01295396	ok	138535
spire_mag_01295218	ok	214759
spire_mag_01295399	ok	167994
spire_mag_01295388	ok	223275
spire_mag_01295395	ok	211531
spire_mag_01295431	ok	271787
spire_mag_01295449	ok	254980
spire_mag_01295445	ok	304779
spire_mag_01295402	ok	224942
spire_mag_01295363	ok	307976
spire_mag_01295482	ok	226308
spire_mag_01295538	ok	124886
spire_mag_01295492	ok	158158
spire_mag_01295579	ok	227712
spire_mag_01295551	ok	215567
spire_mag_01295680	ok	150403
spire_mag_01295620	ok	221060
spire_mag_01295634	ok	285266
spire_mag_01295719	ok	152856
spire_mag_01295700	ok	212004
spire_mag_01295755	ok	117786
spire_mag_01295743	ok	194960
spire_mag_01295724	ok	286646
spire_mag_01295822	ok	147767
spire_mag_01295845	ok	184609
spire_mag_01295828	ok	172878
spire_mag_01296062	ok	140559
spire_mag_01296121	ok	107345
spire_mag_01296112	ok	169279
spire_mag_01295875	ok	163913
spire_mag_01296140	ok	120249
spire_mag_01296020	ok	121499
spire_mag_01296191	ok	126740
spire_mag_01296181	ok	221400
spire_mag_01296101	ok	272414
spire_mag_01295965	ok	313646
spire_mag_01296205	ok	273638
spire_mag_01296134	ok	223633
spire_mag_01296184	ok	119711
spire_mag_01296324	ok	265251
spire_mag_01296270	ok	180521
spire_mag_01296223	ok	308683
spire_mag_01296336	ok	177685
spire_mag_01296338	ok	108605
spire_mag_01296377	ok	137954
spire_mag_01296333	ok	226728
spire_mag_01296454	ok	225916
spire_mag_01296415	ok	272836
spire_mag_01296440	ok	246396
spire_mag_01296419	ok	227585
spire_mag_01296379	ok	273734
spire_mag_01296460	ok	251977
spire_mag_01296541	ok	269834
spire_mag_01296574	ok	205115
spire_mag_01296470	ok	241097
spire_mag_01296614	ok	197795
spire_mag_01296580	ok	184175
spire_mag_01296677	ok	132516
spire_mag_01296666	ok	130753
spire_mag_01296633	ok	270063
spire_mag_01296749	ok	178646
spire_mag_01296636	ok	195291
spire_mag_01296797	ok	234275
spire_mag_01296694	ok	238591
spire_mag_01296799	ok	272644
spire_mag_01296680	ok	277408
spire_mag_01296805	ok	296325
spire_mag_01296823	ok	298902
spire_mag_01296855	ok	307468
spire_mag_01296887	ok	289747
spire_mag_01296914	ok	289849
spire_mag_01297032	ok	170931
spire_mag_01296966	ok	277566
spire_mag_01297007	ok	294902
spire_mag_01297039	ok	305176
spire_mag_01297113	ok	137988
spire_mag_01297040	ok	275729
spire_mag_01297080	ok	272820
spire_mag_01297122	ok	166064
spire_mag_01297114	ok	293205
spire_mag_01297187	ok	220603
spire_mag_01297251	ok	137910
spire_mag_01297192	ok	307311
spire_mag_01297335	ok	178884
spire_mag_01297268	ok	292409
spire_mag_01297388	ok	161669
spire_mag_01297365	ok	256860
spire_mag_01297447	ok	151282
spire_mag_01297387	ok	198291
spire_mag_01296944	ok	222856
spire_mag_01297306	ok	225212
spire_mag_01297377	ok	292579
spire_mag_01297279	ok	300437
spire_mag_01297449	ok	296083
spire_mag_01297568	ok	307779
spire_mag_01297579	ok	138989
spire_mag_01297584	ok	194522
spire_mag_01297585	ok	236601
spire_mag_01297709	ok	195029
spire_mag_01297615	ok	209082
spire_mag_01297671	ok	177957
spire_mag_01297739	ok	250126
spire_mag_01297920	ok	283670
spire_mag_01297715	ok	224989
spire_mag_01298074	ok	203782
spire_mag_01298364	ok	298805
spire_mag_01299062	ok	235610
spire_mag_01299078	ok	309477
spire_mag_01299281	ok	302712
spire_mag_01299423	ok	233988
spire_mag_01297564	ok	267763
spire_mag_01299881	ok	165300
spire_mag_01297474	ok	263142
spire_mag_01299434	ok	274066
spire_mag_01299527	ok	216819
spire_mag_01300389	ok	233076
spire_mag_01300067	ok	272264
spire_mag_01299837	ok	298728
spire_mag_01300709	ok	261765
spire_mag_01300663	ok	235586
spire_mag_01300729	ok	273726
spire_mag_01300984	ok	178540
spire_mag_01301013	ok	305470
spire_mag_01301070	ok	248401
spire_mag_01301272	ok	216892
spire_mag_01301257	ok	273466
spire_mag_01301346	ok	293061
spire_mag_01301374	ok	289526
spire_mag_01301376	ok	291061
spire_mag_01301571	ok	278099
spire_mag_01301239	ok	301257
spire_mag_01301713	ok	204176
spire_mag_01301712	ok	305951
spire_mag_01299187	ok	299961
spire_mag_01303368	ok	289415
spire_mag_01302339	ok	291423
spire_mag_01302923	ok	259333
spire_mag_01303185	ok	273631
spire_mag_01302279	ok	256479
spire_mag_01303289	ok	254538
spire_mag_01301849	ok	290517
spire_mag_01303052	ok	231079
spire_mag_01303129	ok	134911
spire_mag_01303143	ok	249627
spire_mag_01302422	ok	302203
spire_mag_01302908	ok	299787
spire_mag_01303259	ok	270989
spire_mag_01302858	ok	277826
spire_mag_01303451	ok	296491
spire_mag_01303638	ok	295594
spire_mag_01303873	ok	256512
spire_mag_01304191	ok	294253
spire_mag_01304300	ok	279861
spire_mag_01303618	ok	232490
spire_mag_01303830	ok	228415
spire_mag_01304234	ok	282403
spire_mag_01304132	ok	270293
spire_mag_01304271	ok	236000
spire_mag_01304334	ok	282196
spire_mag_01304465	ok	201196
spire_mag_01304544	ok	195819
spire_mag_01304574	ok	302250
spire_mag_01303731	ok	301267
spire_mag_01304589	ok	280056
spire_mag_01305886	ok	228436
spire_mag_01305247	ok	307392
spire_mag_01305189	ok	247704
spire_mag_01305887	ok	259850
spire_mag_01305463	ok	277656
spire_mag_01304960	ok	272653
spire_mag_01305914	ok	253171
spire_mag_01306147	ok	179606
spire_mag_01306226	ok	270681
spire_mag_01306238	ok	285507
spire_mag_01305388	ok	222251
spire_mag_01304959	ok	292303
spire_mag_01306328	ok	275773
spire_mag_01306331	ok	291303
spire_mag_01306604	ok	295410
spire_mag_01306475	ok	281174
spire_mag_01306304	ok	291791
spire_mag_01306671	ok	218240
spire_mag_01306749	ok	277217
spire_mag_01306417	ok	244599
spire_mag_01306795	ok	289196
spire_mag_01306878	ok	290377
spire_mag_01306877	ok	303788
spire_mag_01307103	ok	171173
spire_mag_01306930	ok	239262
spire_mag_01307616	ok	183995
spire_mag_01307252	ok	186459
spire_mag_01307028	ok	305550
spire_mag_01307401	ok	230200
spire_mag_01308022	ok	239769
spire_mag_01307942	ok	264837
spire_mag_01307576	ok	238610
spire_mag_01308052	ok	246234
spire_mag_01308439	ok	261519
spire_mag_01310161	ok	301715
spire_mag_01310682	ok	259104
spire_mag_01310380	ok	229909
spire_mag_01311167	ok	269016
spire_mag_01311460	ok	189191
spire_mag_01311613	ok	185845
spire_mag_01311548	ok	219211
spire_mag_01311490	ok	293411
spire_mag_01311720	ok	226105
spire_mag_01311966	ok	282361
spire_mag_01311969	ok	239660
spire_mag_01312054	ok	260251
spire_mag_01312227	ok	243504
spire_mag_01311328	ok	219467
spire_mag_01311089	ok	304147
spire_mag_01312340	ok	283645
spire_mag_01312572	ok	248615
spire_mag_01312658	ok	268498
spire_mag_01312619	ok	224470
spire_mag_01312610	ok	226914
spire_mag_01312998	ok	264864
spire_mag_01312977	ok	299479
spire_mag_01313056	ok	269288
spire_mag_01313221	ok	263434
spire_mag_01312928	ok	272382
spire_mag_01313292	ok	211777
spire_mag_01313551	ok	266621
spire_mag_01313601	ok	304567
spire_mag_01313770	ok	299804
spire_mag_01313876	ok	257896
spire_mag_01313878	ok	244814
spire_mag_01314449	ok	291172
spire_mag_01314906	ok	309250
spire_mag_01314882	ok	267229
spire_mag_01315315	ok	191236
spire_mag_01314864	ok	307352
spire_mag_01315943	ok	199314
spire_mag_01315038	ok	236098
spire_mag_01315293	ok	173959
spire_mag_01315498	ok	209071
spire_mag_01315537	ok	209053
spire_mag_01314899	ok	215896
spire_mag_01315535	ok	185647
spire_mag_01315135	ok	303121
spire_mag_01315349	ok	304064
spire_mag_01316071	ok	280814
spire_mag_01316088	ok	303822
spire_mag_01316099	ok	296114
spire_mag_01316174	ok	260770
spire_mag_01316940	ok	189908
spire_mag_01317075	ok	145382
spire_mag_01316601	ok	308952
spire_mag_01317023	ok	247896
spire_mag_01316386	ok	262699
spire_mag_01316960	ok	279027
spire_mag_01316371	ok	302607
spire_mag_01316369	ok	226652
spire_mag_01317209	ok	185078
spire_mag_01316234	ok	293689
spire_mag_01317089	ok	191308
spire_mag_01316429	ok	281831
spire_mag_01316442	ok	252605
spire_mag_01317685	ok	284911
spire_mag_01317756	ok	286007
spire_mag_01317888	ok	264593
spire_mag_01318520	ok	253872
spire_mag_01318700	ok	244921
spire_mag_01317912	ok	186871
spire_mag_01318598	ok	195766
spire_mag_01318337	ok	280503
spire_mag_01318797	ok	272270
spire_mag_01318232	ok	264756
spire_mag_01318831	ok	198621
spire_mag_01318873	ok	226900
spire_mag_01319006	ok	289630
spire_mag_01319023	ok	251490
spire_mag_01319062	ok	142956
spire_mag_01319089	ok	292444
spire_mag_01319399	ok	214808
spire_mag_01319309	ok	306988
spire_mag_01319605	ok	288816
spire_mag_01319566	ok	295404
spire_mag_01320186	ok	268806
