source	source_logical_path	identifiers	column	old	new	delta	row_join
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	rmse	28.05160254993022	24.74476065779341	-3.3068418921368092	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	rmse_ci_lo	27.23656830018805	24.141696913006907	-3.0948713871811435	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	rmse_ci_hi	28.79476674534811	25.38643880708957	-3.408327938258541	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	bias	-18.05788344485396	-12.52145598680747	5.536427458046489	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	bias_ci_lo	-18.834758195375432	-13.105981879832653	5.728776315542779	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	bias_ci_hi	-17.23121456097233	-11.987138008783012	5.244076552189318	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	r2	0.1414739423442074	0.3319566544657715	0.1904827121215641	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	r2_ci_lo	0.0990605166974325	0.3034025322584014	0.20434201556096893	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	r2_ci_hi	0.1854193755661693	0.3589771636058679	0.1735577880396986	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	r2_pearson_sq	0.6830942921224182	0.508429810457746	-0.1746644816646722	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	r2_pearson_sq_ci_lo	0.6613760843455022	0.4873654472957031	-0.17401063704979913	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""cocopye""}"	r2_pearson_sq_ci_hi	0.705558701827377	0.5296025108728659	-0.1759561909545111	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	n_clusters	2586	1648	-938.0	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	mae_ci_lo	9.35245917720428	9.5222624999459	0.16980332274162002	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	mae_ci_hi	10.297655867616848	10.17129217256155	-0.1263636950552982	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	rmse_ci_lo	13.52390974772504	13.671530734053658	0.14762098632861687	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	rmse_ci_hi	14.57300120567744	14.47761675735887	-0.09538444831856907	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	bias_ci_lo	-0.0744633694621688	0.3426060151434892	0.417069384605658	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	bias_ci_hi	1.5678445142418973	1.1613606503959293	-0.406483863845968	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	r2_ci_lo	0.2496312609680961	0.260819683767825	0.011188422799728898	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	r2_ci_hi	0.3583980478460042	0.3459117520068342	-0.012486295839169992	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	r2_pearson_sq_ci_lo	0.4711047990723639	0.4770899187239217	0.005985119651557791	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""completeness"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	r2_pearson_sq_ci_hi	0.5280120148536497	0.521024941087787	-0.006987073765862717	both
all_rebuilt_accuracy_including_motivation	results/revision/metrics/ws5.5_table_S2_rebuilt.tsv	"{""metric"": ""contamination"", ""set"": ""POOLED_leakage_free_5_sets"", ""tool"": ""deepcheck""}"	n_clusters	2586	1648	-938.0	both
