set	set_label	status	tier	stratum_kind	stratum	tool	tool_label	tool_role	metric	n	n_clusters	small_n_flag	mean_signed_error	mean_ci_lo	mean_ci_hi	median_signed_error	median_ci_lo	median_ci_hi	hodges_lehmann_signed_error	sd_signed_error	iqr_signed_error	q05	q25	q75	q95	min	max	mae	frac_within_1pp	frac_within_5pp	frac_within_10pp	frac_overestimated	frac_underestimated	bias_direction	mean_ci_excludes_zero	p_wilcoxon_zero_bias_two_sided	p_cluster_bootstrap_zero_mean_bias	note
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	overall	all	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	1000	798	False	0.09221869013727485	-0.22021929281434696	0.3615054110643994	-0.05485000000000184	-0.06747600000000026	-0.03725400000000434	0.14814028178147254	4.266596111446213	2.1178977828370744	-4.308242376231137	-0.7438289960935212	1.3740687867435533	4.888913235091427	-30.491429999999994	23.098055971138933	2.1766318366134065	0.477	0.909	0.961	0.443	0.557	over	False	0.03499077789463831	0.5637181409295352	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	overall	all	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	completeness	1000	798	False	-0.3558517728627252	-0.6767237840143815	-0.06584473426948192	-0.18780000000000285	-0.2706437500000015	-0.08739861081109268	-0.07701261874827026	4.642490987696685	2.7424904200568676	-6.540913442401178	-1.3879257047241929	1.3545647153326748	5.121076723380673	-33.4447	22.47246597113893	2.591358171535378	0.398	0.874	0.954	0.453	0.547	under	True	0.3296779142644294	0.020989505247376312	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	overall	all	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	completeness	1000	798	False	-0.002137164862725115	-0.22524963059520484	0.22048864240111624	-0.04272500000000434	-0.08591118047581858	-0.013832875000000312	-0.02961104545687121	3.4681505886012785	2.0206665388211427	-4.373358427881742	-0.9783943763646885	1.0422721624564542	4.945920216864822	-26.260261807643943	20.256051292138046	1.9928675263079683	0.503	0.908	0.978	0.408	0.592	under	False	0.39552121104570026	0.9885057471264368	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	overall	all	checkm2	CheckM2 1.0.1	competitor	completeness	1000	798	False	1.2338306271372748	0.9958970961969391	1.4616723262918312	0.029066913689618445	0.0	0.3551352857089576	0.9781535424516736	3.634818713480127	3.37731717525498	-3.9671815650806743	-0.27235735076249057	3.1049598244924894	7.733198083158476	-13.256345601001904	21.353021691742654	2.5423106509718054	0.398	0.833	0.974	0.501	0.364	over	True	1.2029680511062996e-23	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	overall	all	cocopye	CoCoPyE 0.5.0	competitor	completeness	1000	798	False	0.13785465350505238	-0.24321802138212467	0.5169024609728429	0.0	0.0	0.0	0.0	5.753306931837263	4.527895835960271	-9.285769761697862	-2.003620125169766	2.524275710790505	9.204694021627754	-28.09968676775587	27.98222423902041	3.6395110323866655	0.353	0.754	0.91	0.402	0.447	over	False	0.398043695263292	0.46976511744127936	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	overall	all	deepcheck	DeepCheck	competitor	completeness	1000	798	False	1.4648283920298533	1.094480196229916	1.8452645121778857	-0.2851135003196248	-0.5384101287314706	0.17242182773362913	1.0188873020933613	6.058084522775167	5.801455222354043	-7.126906225009579	-1.3353157043457031	4.46613951800834	12.697996668739137	-22.478719942488034	30.3834946776675	4.255472477276518	0.263	0.688	0.898	0.48	0.52	over	True	1.5992643907864278e-08	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	overall	all	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	1000	798	False	0.8285294344272	0.6429887833268665	1.0594770411788443	0.28097331999999997	0.26028454	0.31450986999999997	0.35012587500000003	2.897766632042569	0.4719987725	0.0268249209	0.11684671	0.5888454825	2.7388954199999973	0.0006735325	41.742214	0.8285294344272	0.865	0.979	0.989	1.0	0.0	over	True	3.3258460190866374e-165	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	overall	all	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	contamination	1000	798	False	1.4780225	1.2131116012108982	1.7854141358224014	0.4157	0.36769250000000003	0.4669	0.6467999999999999	3.9467625720689146	1.0955499999999998	0.02489	0.1347	1.2302499999999998	5.886229999999999	0.0005	49.0122	1.4780225	0.696	0.938	0.978	1.0	0.0	over	True	3.3257842633555386e-165	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	overall	all	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	contamination	1000	798	False	0.4568896125832999	0.3415882878057161	0.5860754939886198	0.054886936	0.048935413	0.06276789949999999	0.09065046874999999	2.0068814225197924	0.161155316	0.003349333965	0.018204004000000003	0.17935932	1.8923441949999977	0.001001358	39.139942	0.4568896125832999	0.917	0.982	0.993	1.0	0.0	over	True	3.325832919291304e-165	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	overall	all	checkm2	CheckM2 1.0.1	competitor	contamination	1000	798	False	0.27387	0.24952591857678735	0.29995225000000003	0.14	0.12	0.16	0.205	0.34501588232871117	0.34	0.0	0.04	0.38	1.02	0.0	2.25	0.27387	0.948	1.0	1.0	0.905	0.0	over	True	9.743668146155455e-150	0.0009995002498750624	
