set	set_label	status	tier	tool	tool_label	metric	n	n_clusters	true_value_constant	mae	mae_ci_lo	mae_ci_hi	rmse	rmse_ci_lo	rmse_ci_hi	signed_bias_pred_minus_true	bias_ci_lo	bias_ci_hi	r2_coefficient_of_determination	r2_coefficient_of_determination_ci_lo	r2_coefficient_of_determination_ci_hi	pearson_r_squared_NOT_R2	r2_omitted_reason
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	completeness	1000	1000	False	17.794703671814332	17.186695849280483	18.44795572270671	20.4981828028181	19.900483352868854	21.12430720334597	-17.162468837196414	-17.87615371432274	-16.475401728231326	-0.5694569204094746	-0.7195125966685372	-0.4397473803891517	0.5327684816732678	
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	completeness	1000	1000	False	17.967173426126184	17.363163259990383	18.58199630489771	20.49085036625308	19.87714744718112	21.0868954038692	-17.44978112621532	-18.12730161197492	-16.79844904337708	-0.5683342955252055	-0.711958462579735	-0.4405111051583253	0.5857199970227487	
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	contamination	1000	1000	False	7.974122201377205	7.490692329672567	8.485530127479255	11.130891115830526	10.445407315650897	11.807194999988234	-6.997701786355452	-7.562475887962148	-6.461262893883703	0.8517451831861255	0.8340536198397067	0.8685485495269092	0.9293160231293652	
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	contamination	1000	1000	False	42.37174453000813	40.74199473388218	44.02979725643981	49.95571733041152	48.4314941179282	51.48921407774829	-42.36055974479545	-44.01810775938356	-40.72993873970957	-1.986203105186872	-2.188247264278119	-1.7965254760266067	0.3242554373403898	
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	contamination	1000	1000	False	34.97252165546337	33.39318920735125	36.55083487157481	43.108707286579246	41.66528715096606	44.62466052744065	-33.765460806759144	-35.4825278350859	-32.0828904617184	-1.223714065740523	-1.38595285376244	-1.0751673471420489	0.149502975890298	
set_C	Set C (Patescibacteriota) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	contamination	1000	1000	False	44.55567753814589	42.8650971443121	46.25610708617699	52.15487753250576	50.60836481612333	53.70979611068391	-44.55290579207112	-46.25521852093402	-42.86316864297599	-2.2549086432889043	-2.4735887642157985	-2.048237945713448	0.262505291799801	
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	completeness	1000	1000	False	5.1759362701545975	4.772119333618833	5.596064651991617	8.43168125504886	7.654687608289757	9.241713033923878	1.4317592447423255	0.9277440662019256	1.9185356776801823	0.7003179634395187	0.6407737961388101	0.7534764454688707	0.7123932969492441	
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	completeness	1000	1000	False	9.887259516262748	9.278286258020458	10.536252429208597	14.11915537808762	13.3645676435006	14.894491970834029	8.226491982742326	7.550192508634754	8.956782333789796	0.1596701598167056	0.0520778765508992	0.2513192522334032	0.4800889399060338	
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	completeness	1000	1000	False	7.405980408259354	6.873120312125979	7.96096238387188	11.291301748851554	10.396262285781388	12.179426904575068	0.4312100550765363	-0.2451241738930836	1.1180372372893883	0.462571890624224	0.3732623962322704	0.5460591324186079	0.5364547994375743	
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	deepcheck	DeepCheck	completeness	1000	1000	False	9.974952677434644	9.351719474261342	10.591687610097862	13.918142409310768	13.12418048162136	14.701853055553258	4.959777098251359	4.183394070410793	5.788148683645948	0.1834272136954226	0.078800291058492	0.2784146652153054	0.4107225175003405	
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	magicc_v5	MAGICC v5 (released, v0.3.0)	contamination	1000	1000	False	8.058032512078764	7.44201446983097	8.688514471969317	12.699537881718122	11.708482867558972	13.678377507645914	-6.110872341779231	-6.817324544517755	-5.446952841868123	0.8070824871249205	0.7775539873190708	0.8339914698131659	0.861877996330619	
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	checkm2	CheckM2 1.0.1	contamination	1000	1000	False	36.92437572675197	35.368920771882536	38.40981708251762	44.01954764194373	42.54035054556728	45.35440397340211	-36.91583004270923	-38.39885237754466	-35.35242484489822	-1.3178587635729246	-1.4944882199428735	-1.1557522469174586	0.3656455075242421	
set_D	Set D (Archaea) - SUPERSEDED (training leakage)	superseded_leaky	reported	cocopye	CoCoPyE 0.5.0	contamination	1000	1000	False	23.22881308549918	21.96469193525131	24.51544867788506	30.899187317099287	29.47955993433157	32.31907632444421	-21.57945853328188	-22.962172085806845	-20.18448245828345	-0.1420626610989286	-0.2532051782886707	-0.041947238209631	0.4155428248107981	
