dataset	binset	cohort	tool	metric	n	n_clusters	mae	mae_lo	mae_hi	bias	bias_lo	bias_hi	rmse	r2	r2_lo	r2_hi	r2_omitted_reason	slope	slope_lo	slope_hi	denominator
marine	gold	below_floor_probe_NOT_POOLED	CoCoPyE	completeness	99	91	24.286342825250017	23.66604368145199	24.84328168053751	24.286342825250017	23.66604368145199	24.84328168053751	24.483242583255127	-14.28185201703552	-18.558334776498477	-11.638551936664248		0.7739792856284226	0.6682905094153395	0.8751285007011681	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	CoCoPyE	contamination	99	91	19.567054594744842	18.637609716828656	20.53072615995271	19.567054594744842	18.637609716828656	20.53072615995271	20.20302532418084				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	DeepCheck	completeness	100	92	17.694241815575793	16.603730726238485	18.901814790622943	-17.650025437419654	-18.878584016088947	-16.53897839886135	18.68124580519442	-7.92927722879962	-10.019308608725575	-6.675056822808113		0.2515226389759719	0.13522518548195656	0.3651643269984786	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	below_floor_probe_NOT_POOLED	DeepCheck	contamination	100	92	1.5432816296815872	1.2212590287394505	1.9491965542697653	1.5432816296815872	1.2212590287394505	1.9491965542697653	2.47271863206555				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	MAGICC_V5	completeness	864	193	7.197416594138362	6.531185275170922	7.885376145088976	4.199178393684489	3.0354787177905154	5.414199932615787	9.441846914916049	0.536075048732659	0.43359269997739364	0.6213350876286707		0.845403366112497	0.8033122330936543	0.8894139118471034	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	MAGICC_V5	contamination	864	193	6.453107090559517	5.913337434276078	7.005578639245575	-4.193091933383188	-5.04125653191501	-3.308731468022956	8.566740806619993	0.18585656589744226	-0.24900808273266778	0.436620096185088		0.7867227244667062	0.6894056217442498	0.8724297870446185	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CheckM2	completeness	864	193	7.204495888082899	6.4974050752404455	8.024537331335083	-3.6146773910377332	-4.740717624767769	-2.638259894361874	9.86544908726491	0.4935138888594629	0.3771369242159685	0.5822504024773146		1.1741195893660727	1.1281243073278902	1.2233289280332154	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CheckM2	contamination	864	193	5.904310304693013	5.5429371801490745	6.272524076576114	-4.935696987087586	-5.367088928026056	-4.493458703819835	7.821206192984262	0.32139486545502216	-0.029651205681904484	0.5149326617287568		0.6610524272049231	0.47930220422694275	0.764071951807586	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CoCoPyE	completeness	864	193	8.55730343296319	7.625740410256581	9.532872257885423	8.10190766449477	7.074842885586227	9.189771369619839	11.610686022451372	0.29846461204336183	0.13915935439773505	0.4242034069344375		0.6445370211616159	0.6037284951055356	0.6850686798402019	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	mixed	primary_in_domain_scoreable_LEAKAGE_FREE	CoCoPyE	contamination	864	193	17.50062533562131	16.002323138098745	19.083005940987636	17.118286383144678	15.531322558253297	18.760738176093568	21.84258843153566	-4.292707283101116	-7.282579133994191	-2.5114380421112625		1.14339484043332	1.0210630296390388	1.3099119537639046	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
