dataset	tool	distance_rank	n	n_clusters	cont_bias	cont_bias_lo	cont_bias_hi	cont_mae	cont_mae_lo	cont_mae_hi	comp_bias	comp_bias_lo	comp_bias_hi	comp_mae	comp_mae_lo	comp_mae_hi	slope	slope_lo	slope_hi	cont_r2	denominator
strain_madness	CoCoPyE	order	375	155	14.957432130223047	13.511037423604053	16.468656719829514	15.370875244442379	14.018365356268909	16.767734172159976	7.012929994511793	6.098104162641543	7.9711560224379445	7.396010695887652	6.529125714908789	8.314542670106535	1.1485179364326898	0.9776600482079335	1.325048826795559	-7.019227472224328	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	CoCoPyE	class	375	153	15.410174192695818	14.06031292286641	16.93668012269431	15.589760418720035	14.26375627447471	17.09088969848461	7.185185202327001	6.324970405218839	8.097423820480167	7.561931656129454	6.727939382426628	8.430448772901231	1.0974661463678472	0.9255298415842677	1.26352047260197	-7.310144734993013	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	CoCoPyE	phylum	375	162	11.309963750086428	10.023505490785556	12.589421422901047	11.958211266337448	10.70252989892954	13.220388765839239	6.5548265462644	5.704820397660985	7.449391525018277	6.8857638397516165	6.070138772451493	7.761050437303925	0.7641727841748559	0.6170971754048726	0.9189759460626481	-4.560750218663861	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	DeepCheck	species	375	205	-5.129562416462738	-5.6320558389632005	-4.605480676682857	5.593124997299529	5.147563129942835	6.037944400329396	-6.3805965174394474	-7.442016972916926	-5.339058203736239	8.448576334492518	7.639778664160797	9.275156099869003	0.3652033172558499	0.3220650512881019	0.409877849908869	-0.16136671871766928	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	DeepCheck	genus	375	163	-4.531906250035252	-5.0849705267867185	-3.948694192798052	5.446723270117223	4.984528430163021	5.917893802526225	-6.4512699044185595	-7.48986576839834	-5.454418071847529	8.812301256966299	8.043868509393882	9.600225253907071	0.4143788799578872	0.3420522129025431	0.47913661861001333	0.03361116834410871	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	DeepCheck	family	375	178	-5.721668533160403	-6.231391269111216	-5.249658041626375	6.153782049807631	5.712344380020583	6.635347826282438	-5.7189287903156485	-6.786568242398102	-4.536965944446808	7.885215718678271	6.96566219198904	8.794530727062496	0.327870912013152	0.27321786647395097	0.38408698295989135	-0.3219801697028739	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	DeepCheck	order	375	155	-6.254862218296388	-6.818542196649319	-5.682175444483891	6.688457272161128	6.168615749772345	7.1993340077121575	-6.445198066514536	-7.573034724775391	-5.375021852717894	8.133892284582755	7.283921432879414	9.015553619712342	0.2257822933245498	0.18329610236291644	0.26814710697565247	-0.6337153509594942	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	DeepCheck	class	375	153	-6.221977943100994	-6.774433736431226	-5.653133547521427	6.6126735635977845	6.094558894504296	7.131735200400598	-6.357853907404256	-7.4713170196316545	-5.328463086997554	8.360098786638943	7.549418377090807	9.256164238700409	0.23627137391221015	0.20303026696901189	0.2710430263018867	-0.556753427045831	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	DeepCheck	phylum	375	162	-6.882281007606037	-7.542477810372485	-6.247110907619406	7.269065254037324	6.679812850355605	7.873354768728329	-7.912549347942639	-9.118350015307296	-6.749237151298656	9.367816202012973	8.360214539545249	10.450762163518476	0.12093089531876902	0.09146355174281713	0.1547787406240521	-0.9807360408246497	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	MAGICC_V5	species	375	205	-8.097843256567499	-8.75746409181999	-7.473176678304869	8.655424681673077	8.070816256467026	9.22924891198822	7.577569511095057	6.907730493859893	8.275379481165679	8.116040592387712	7.499954927530221	8.736325311808903	0.3691990102922182	0.26392808651624416	0.4750458135281755	-1.5081871937335096	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	MAGICC_V5	genus	375	163	-7.9977733452960384	-8.645945352951964	-7.332159775081882	8.200775494490633	7.595395626630377	8.791828173461264	7.006187140721741	6.416281885499267	7.592016338379622	7.209411798979714	6.668590785372843	7.7479292051685755	0.43505430682102086	0.320768907130083	0.5467029775110881	-0.9896648346443233	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	MAGICC_V5	family	375	178	-2.898028315062054	-3.509463101377606	-2.325033864599142	4.023110666874168	3.5781001231394964	4.51358753192663	2.332979319736435	1.7170969251683181	2.9777367316374717	3.9922815254644872	3.5087754425570177	4.500510862849732	0.9389990245756761	0.8488557304719415	1.0228083985120273	0.2504465897145418	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	MAGICC_V5	order	375	155	-1.6685099458529822	-1.9888185863433725	-1.325629614479572	2.497884670151872	2.2965362337439705	2.718600881525357	0.2632917310948375	-0.08773801584313018	0.6061104438075859	2.0569141916885845	1.8404009493690332	2.276654219598861	1.0193119221135358	0.9712922146783655	1.0622267543143635	0.7749766052361118	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	MAGICC_V5	class	375	153	-0.8391153267543942	-1.0995820445034203	-0.571190460891508	1.7632718500650122	1.6143480127003382	1.915781288446979	-0.25579802743876145	-0.6390388227385411	0.1292367438360326	1.9849621222386329	1.781920978985751	2.2082983650893278	1.0556078294951512	1.0275479341162268	1.0852317137275262	0.8903705278191486	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
strain_madness	MAGICC_V5	phylum	375	162	-0.4222671252282937	-0.7338722960482825	-0.05376982530864001	1.506409742666423	1.295837568921437	1.794153971920608	-0.7226199930149049	-1.111028228064546	-0.21483943721389637	1.9471221288904166	1.6611286206505935	2.322460871760825	1.040369377606078	1.0070325497779626	1.0812830310419108	0.8651699242038152	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
