dataset	binset	cohort	tool	metric	n	n_clusters	mae	mae_lo	mae_hi	bias	bias_lo	bias_hi	rmse	r2	r2_lo	r2_hi	r2_omitted_reason	slope	slope_lo	slope_hi	denominator
marine	gold	all_in_domain_scoreable_common_subset	CoCoPyE	completeness	622	363	12.076213830000619	11.011892950182716	13.166036755761333	5.638873200914862	3.9677540874954347	7.181952417359452	15.299883334487204	0.17392537986795364	0.02255461253577867	0.30729238430096895		0.4762971744770057	0.40850190019105065	0.538517322547299	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	all_in_domain_scoreable_common_subset	CoCoPyE	contamination	622	363	16.2239654124731	14.993146042424689	17.399718392400843	16.2239654124731	14.993146042424689	17.399718392400843	19.723687083935143				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	all_in_domain_scoreable_common_subset	DeepCheck	completeness	622	363	24.692607812416405	22.34485771277545	27.219139650598887	-24.692607812416405	-27.219139650598887	-22.344857712775454	31.530553549251042	-2.508376807836765	-3.300447885122101	-1.8055270868806836		1.2522245715347047	1.1145436873106902	1.372025404569029	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	all_in_domain_scoreable_common_subset	DeepCheck	contamination	622	363	3.0938881388191626	2.9037748871880775	3.290821817393935	3.064914450265012	2.867514718738269	3.2661662774360365	3.6822426829730865				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	leaked_only	MAGICC_V5	completeness	213	132	2.263316075959536	1.9211424220526603	2.637330049303067	0.6502577931409034	0.19061226540360524	1.150730518130168	3.114835551049867	0.9630547621776726	0.949738576710382	0.9735204031124434		1.0034983652569687	0.9827642948126666	1.024975749566205	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	leaked_only	MAGICC_V5	contamination	213	132	0.7434033017680751	0.5476799827682568	1.0006662449137487	0.7434033017680751	0.5476799827682568	1.0006662449137487	1.3409209693436066				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	leaked_only	CheckM2	completeness	213	132	17.60062762329919	15.531169148398517	19.646991600343384	-17.55815160122529	-19.60586596674936	-15.46900887221038	21.065302797672665	-0.6897545834396195	-1.159532311168825	-0.33589927287509397		1.4941424766341014	1.409741090839658	1.5772116221793302	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	leaked_only	CheckM2	contamination	213	132	2.7799061032863843	2.4896835301507534	3.0733970710341674	2.7799061032863843	2.4896835301507534	3.0733970710341674	3.4939308882179096				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	leaked_only	CoCoPyE	completeness	213	132	10.772659672286844	9.584240641407272	11.904926227157619	10.163615119063694	8.741938859444836	11.419136978035693	12.620812829357027	0.39345521518416826	0.24430659799109242	0.4991222249659804		0.6088482465341893	0.571926161793896	0.6427572455548073	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	leaked_only	CoCoPyE	contamination	213	132	19.083051753892477	17.115022283187823	21.010901738672914	19.083051753892477	17.115022283187823	21.010901738672914	21.42708377166659				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	leaked_only	DeepCheck	completeness	213	132	21.56016945107136	19.2548038512484	23.80190087196779	-21.56016945107136	-23.80190087196779	-19.2548038512484	24.499831460811254	-1.285674664376633	-1.9134120138673314	-0.8316065809526636		1.5124229428314249	1.4185343514455475	1.590110905542518	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	leaked_only	DeepCheck	contamination	213	132	3.377046144764188	3.0529436443547278	3.704789191521729	3.356203295955076	3.0254992700779018	3.6939850942871586	3.922221461559213				true value has (near-)zero variance (R1-m19)				completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
marine	gold	MAGICC_full_coverage_not_tool_comparable	MAGICC_V5	completeness	2247	440	14.590118871216903	12.45587151429723	16.69381700338456	-12.029475259683906	-14.34350418016848	-9.650840168647823	23.27780607380891	-0.9495543287329493	-1.380944770515311	-0.5524540890418888		0.49342473824153893	0.39914277542013776	0.5913698015355098	completeness = retained dominant bp / FULL reference length of the dominant source genome x 100; contamination = total contaminant bp / the SAME denominator x 100 (MAGICC convention, magicc/contamination.py). Truth from CAMI II's own gsa_mapping.tsv contig->source-genome assignment.
